constraint_id,h1,epsilon,chi_analytical,signature,audit_max_tvd,audit_fires,corrected_tvd_analytical,corrected_fires,corrected_tvd_all_ctx,corrected_fires_all_ctx,corrected_worst_ctx,argmax_cl,argmax_idx_corrected
convergence_synthesis,0,0.38,0.520574,false_natural_law,0.049997,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
convertibility_constraint_removal,0,0.58,0.79456,false_natural_law,0.588501,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
coordination_lock_in,0,0.38,0.520574,false_natural_law,0.364773,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
correctness_camouflage,3,0.68,0.931553,false_ci_rope,0.951173,True,0.000028,False,0.951166,True,institutional,snare,snare
credibility_paradox_reading,0,0.58,0.79456,false_natural_law,0.580364,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
cyclopean_point_as_manufactured_center,3,0.68,0.931553,false_ci_rope,0.160481,True,0.004029,False,0.843119,True,powerless,tangled_rope,tangled_rope
decentralization_sovereignty_commitment,0,0.58,0.79456,false_natural_law,0.331857,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
degrowth_reading,0,0.58,0.79456,false_natural_law,0.598116,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
deterrence_instrument,0,0.68,0.931553,false_natural_law,0.075301,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
deterrence_reading,0,0.52,0.712364,false_natural_law,0.535445,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
disparity_as_depth_signal,4,0.08,0.109594,false_summit_mountain,0.018920,False,0.000614,False,0.076927,True,powerless,mountain,mountain
diversity_reading,0,0.28,0.383581,false_natural_law,0.875595,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
domain_partition_reading,0,0.35,0.479476,false_natural_law,0.189131,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
drop_confessional_instantiation,0,0.58,0.79456,false_natural_law,0.295909,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
dual_priority_reading,5,0.58,0.79456,false_ci_rope,0.230431,True,0.000078,False,0.136711,True,powerless,tangled_rope,tangled_rope
ecumenical_boundary_shift,0,0.52,0.712364,false_natural_law,0.566625,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
endogenous_climb_reading,3,0.52,0.712364,false_ci_rope,0.577826,True,0.000009,False,0.081118,True,institutional,tangled_rope,tangled_rope
endogenous_reinterpretation_reading,0,0.35,0.479476,false_natural_law,0.949919,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
engineered_infrastructure_reading,0,0.52,0.712364,false_natural_law,0.057631,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
episcopal_collegiality_tension,0,0.52,0.712364,false_natural_law,0.049924,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
existential_matrix_reading,0,0.78,1.068546,false_natural_law,0.322760,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
existential_risk_reading,6,0.58,0.79456,false_ci_rope,0.290163,True,0.000126,False,0.258208,True,powerless,tangled_rope,tangled_rope
exogenous_override_reading,0,0.58,0.79456,false_natural_law,0.644313,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
expected_value_dominant,0,0.58,0.79456,false_natural_law,0.638401,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
explanatory_closure_mechanism,0,0.22,0.303605,natural_law,0.066097,False,0.000000,False,0.000000,False,,mountain,mountain
first_held_reading,0,0.52,0.712364,false_natural_law,0.527838,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
fork_diffusion_status_signal,0,0.38,0.520574,false_natural_law,0.101114,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
frame_absorption_dynamics,6,0.58,0.79456,false_ci_rope,0.208232,True,0.000073,False,0.125630,True,powerless,tangled_rope,tangled_rope
frame_mismatch_friction,3,0.48,0.657567,false_ci_rope,0.234449,True,0.000007,False,0.052098,True,institutional,tangled_rope,tangled_rope
freedom_floor_reading,0,0.18,0.246588,coupling_invariant_rope,0.044274,False,0.000000,False,0.000000,False,,rope,rope
freedom_of_movement_reading,0,0.58,0.79456,false_natural_law,0.638401,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
freedom_primary,0,0.68,0.931553,false_natural_law,0.984124,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
gender_identity_reading,0,0.38,0.520574,false_natural_law,0.097967,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
gender_justice_fragmentation,0,0.58,0.79456,false_natural_law,0.615290,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
hanafi_reading,0,0.38,0.520574,false_natural_law,0.815960,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
hanbali_reading,6,0.58,0.79456,false_ci_rope,0.285675,True,0.000122,False,0.244228,True,powerless,tangled_rope,tangled_rope
harm_limited_reading,0,0.58,0.79456,false_natural_law,0.348622,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
harm_reduction_reading,0,0.38,0.520574,false_natural_law,0.815960,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
harm_threshold_reading,0,0.58,0.79456,false_natural_law,0.535676,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
husk_reading,0,0.58,0.79456,false_natural_law,0.406011,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
hybrid_atrophy_reading,0,0.38,0.520574,false_natural_law,0.793348,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
hybrid_pedagogical_reading,0,0.48,0.657567,false_natural_law,0.316463,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
hybrid_reading,3,0.52,0.712364,false_ci_rope,0.059462,True,0.000014,False,0.008205,False,powerless,tangled_rope,tangled_rope
hybrid_scaffolding_reading,0,0.52,0.712364,false_natural_law,0.074559,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
individual_right_reading,0,0.58,0.79456,false_natural_law,0.304466,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
inflation_credibility_constraint,0,0.58,0.79456,false_natural_law,0.323276,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
infrastructure_regulatory_lag,3,0.52,0.712364,false_ci_rope,0.058027,True,0.000018,False,0.011013,False,institutional,tangled_rope,tangled_rope
institutional_adoption_lag,0,0.38,0.520574,false_natural_law,0.111274,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
institutional_pluralism_equilibrium,0,0.38,0.520574,false_natural_law,0.049988,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
institutional_pragmatism_reading,0,0.58,0.79456,false_natural_law,0.487786,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
institutional_reallocation_reading,0,0.38,0.520574,false_natural_law,0.815960,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
integration_primary,0,0.52,0.712364,false_natural_law,0.545520,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
integration_reading,0,0.58,0.79456,false_natural_law,0.647579,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
legalization_reading,0,0.58,0.79456,false_natural_law,0.442193,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
literacy_extraction_tradeoff,0,0.58,0.79456,false_natural_law,0.599196,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
literary_continuity_reading,0,0.38,0.520574,false_natural_law,0.049992,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
literary_revival_reading,0,0.08,0.109594,false_ci_rope,0.001030,False,0.000929,False,0.295545,False,institutional,rope,rope
liturgical_continuity_reading,0,0.12,0.164392,false_ci_rope,0.000993,False,0.000765,False,0.381209,False,institutional,rope,rope
liturgical_preservation_reading,0,0.38,0.520574,false_natural_law,0.056671,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
liturgical_vernacularization,0,0.58,0.79456,false_natural_law,0.487786,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
living_constitutionalist_reading,0,0.48,0.657567,false_natural_law,0.779539,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
lock_in_reading,0,0.38,0.520574,false_natural_law,0.815960,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
mitigation_priority_reading,0,0.58,0.79456,false_natural_law,0.615290,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
mixed_constitutional_reading,0,0.48,0.657567,false_natural_law,0.049462,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
modernization_defection_gradient,0,0.38,0.520574,false_natural_law,0.285270,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
monarchical_reading,5,0.68,0.931553,false_ci_rope,0.264038,True,0.000068,False,0.629795,True,moderate,tangled_rope,tangled_rope
monetary_aggregate_collapse,0,0.52,0.712364,false_natural_law,0.049924,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
monetary_discretion_expansion,0,0.58,0.79456,false_natural_law,0.295909,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
monopoly_transfer_mechanism,0,0.52,0.712364,false_natural_law,0.458272,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
mourning_practice_reading,0,0.58,0.79456,false_natural_law,0.633151,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
muslim_uncodified_reading,3,0.58,0.79456,false_ci_rope,0.313714,True,0.000149,False,0.345840,True,powerless,tangled_rope,tangled_rope
native_generation,0,0.58,0.79456,false_natural_law,0.606606,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
native_generation_reading,0,0.52,0.712364,false_natural_law,0.492174,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
naturalization_reading,0,0.18,0.248404,constructed_low_extraction,0.000045,False,0.000002,False,0.000560,False,institutional,rope,rope
near_miss_as_bridge,0,0.52,0.712364,false_natural_law,0.049955,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
near_term_harms_reading,0,0.58,0.79456,false_natural_law,0.519904,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
option_value_preserving,0,0.38,0.520574,false_natural_law,0.105338,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
originalist_reading,0,0.58,0.79456,false_natural_law,0.580364,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
overdetermined_composite_reading,0,0.58,0.79456,false_natural_law,0.532086,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
parallel_adjudication_structure,0,0.52,0.712364,false_natural_law,0.055965,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
parmenidean_ontological_barrier,0,0.38,0.520574,false_natural_law,0.049982,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
partition_reading,0,0.58,0.79456,false_natural_law,0.306415,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
performance_only,0,0.68,0.931553,false_natural_law,0.475634,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
phonetic_script_mismatch,0,0.58,0.79456,false_natural_law,0.580364,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
political_swap_reading,0,0.58,0.79456,false_natural_law,0.519904,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
polycentric_petrification,0,0.58,0.79456,false_natural_law,0.487786,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
positional_notation_dependency,0,0.35,0.479476,false_natural_law,0.049993,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
power_asymmetry_in_legibility,5,0.68,0.931553,false_ci_rope,0.062088,True,0.000098,False,0.695430,True,moderate,tangled_rope,tangled_rope
pragmatic_incoherence_reading,5,0.58,0.79456,false_ci_rope,0.305955,True,0.000132,False,0.272355,True,powerless,tangled_rope,tangled_rope
precautionary_reading,0,0.52,0.712364,false_natural_law,0.545520,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
prohibition_reading,0,0.68,0.931553,false_natural_law,0.075301,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
proportionality_reading,0,0.38,0.520574,false_natural_law,0.251191,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
public_health_primary,6,0.58,0.79456,false_ci_rope,0.271419,True,0.000110,False,0.210582,True,moderate,tangled_rope,tangled_rope
punctuated_swap_reading,0,0.38,0.520574,false_natural_law,0.815960,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
pure_property,0,0.68,0.931553,false_natural_law,0.181426,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
qualified_sovereignty,0,0.58,0.79456,false_natural_law,0.519904,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
rational_dropout_reading,3,0.52,0.712364,false_ci_rope,0.060238,True,0.000002,False,0.018778,False,institutional,tangled_rope,tangled_rope
reachability_contraction_vs_probability_drop,0,0.52,0.712364,false_natural_law,0.566625,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
real_catastrophe_only,0,0.68,0.931553,false_natural_law,0.890874,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
reconstruction_reading,0,0.52,0.712364,false_natural_law,0.055965,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
regulatory_recognition_reading,6,0.58,0.79456,false_ci_rope,0.305082,True,0.000140,False,0.305082,True,powerless,tangled_rope,tangled_rope
relational_autonomy,3,0.38,0.50456,false_ci_rope,0.980301,True,0.010949,False,0.970388,True,institutional,tangled_rope,tangled_rope
remedial_reading,0,0.58,0.79456,false_natural_law,0.334843,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
republican_reading,0,0.42,0.575371,false_natural_law,0.753764,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
responsibility_misassignment,0,0.18,0.246588,false_ci_rope,0.004143,False,0.000954,False,0.233442,False,institutional,rope,rope
retributive_desert,0,0.58,0.79456,false_natural_law,0.532086,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
retributive_reading,0,0.68,0.931553,false_natural_law,0.622581,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
revolutionary_legitimacy_scaffold,0,0.52,0.712364,false_natural_law,0.590809,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
rupture_reading,0,0.58,0.79456,false_natural_law,0.979068,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
sanctity_reading,0,0.58,0.79456,false_natural_law,0.592160,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
sartorial_commitment_override,0,0.58,0.79456,false_natural_law,0.585020,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
security_occupation_tradeoff,0,0.68,0.931553,false_natural_law,0.077324,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
self_determination_reading,0,0.58,0.79456,false_natural_law,0.519904,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
sex_biology_reading,6,0.52,0.712364,false_ci_rope,0.454302,True,0.000071,False,0.146507,True,powerless,tangled_rope,tangled_rope
simulation_as_proxy,0,0.52,0.712364,false_natural_law,0.050120,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
simulation_as_sufficient,0,0.58,0.79456,false_natural_law,0.295909,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
sound_money_scarcity_constraint,0,0.58,0.79456,false_natural_law,0.049741,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
sound_money_stability_paradox,6,0.58,0.79456,false_ci_rope,0.193917,True,0.000066,False,0.112280,True,powerless,tangled_rope,tangled_rope
sovereignty_primary,0,0.58,0.79456,false_natural_law,0.610632,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
sovereignty_reading,0,0.58,0.79456,false_natural_law,0.532086,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
spatial_access_conflict,0,0.58,0.79456,false_natural_law,0.532086,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
speculative_narrative_volatility,0,0.58,0.79456,false_natural_law,0.331857,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
speculative_price_volatility_trap,0,0.58,0.79456,false_natural_law,0.295909,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
spontaneous_order_reading,0,0.38,0.520574,false_natural_law,0.101114,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
standing_army_structural_threat,0,0.58,0.79456,false_natural_law,0.306415,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
state_modernization_extraction,5,0.58,0.79456,false_ci_rope,0.298021,True,0.000137,False,0.292406,True,powerless,tangled_rope,tangled_rope
state_role_time_collapse,0,0.08,0.110402,natural_law,0.043095,False,0.000000,False,0.000000,False,,mountain,mountain
structural_contraction_reading,3,0.68,0.931553,false_ci_rope,0.999044,True,0.000013,False,0.999035,True,institutional,snare,snare
study_as_archiving,0,0.52,0.712364,false_natural_law,0.589569,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
study_as_exercise,0,0.0,0.0,coupling_invariant_rope,0.025496,False,0.000000,False,0.000000,False,,rope,rope
study_as_occupation,0,0.12,0.164392,coupling_invariant_rope,0.048801,False,0.000000,False,0.000000,False,,rope,rope
subsidy_capture_reading,0,0.58,0.79456,false_natural_law,0.345836,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
substitution_archive,0,0.52,0.712364,false_natural_law,0.050120,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
supply_cap_scarcity,0,0.58,0.79456,false_natural_law,0.295909,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
survival_competence_reading,0,0.38,0.520574,false_natural_law,0.815960,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
swap_henrician_substitution,0,0.58,0.79456,false_natural_law,0.487786,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
temporal_boundary_constraint,0,0.58,0.79456,false_natural_law,0.048986,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
temporal_decay_pressure,0,0.58,0.79456,false_natural_law,0.649485,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
temporal_kernel_drift,0,0.58,0.79456,false_natural_law,0.556147,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
textualist_reading,0,0.52,0.712364,false_natural_law,0.055965,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
theological_climb_reading,0,0.18,0.246588,false_ci_rope,0.029253,False,0.006889,False,0.199692,False,institutional,rope,rope
transmission_as_conceptual_import,0,0.52,0.712364,false_natural_law,0.050120,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
transmission_bypass,0,0.51,0.698665,false_natural_law,0.226683,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
unified_manifestation_reading,0,0.38,0.520574,false_natural_law,0.049974,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
universality_paradox_reading,0,0.38,0.520574,false_natural_law,0.049934,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
viability_reading,0,0.58,0.79456,false_natural_law,0.510037,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
vulnerability_protection_reading,0,0.48,0.657567,false_natural_law,0.511562,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
welfare_reading,0,0.52,0.712364,false_natural_law,0.049801,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
welfare_regulated_use,0,0.58,0.79456,false_natural_law,0.328236,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
