constraint_id,epsilon,E_total,E_edge12,E_edge23,E_edge34,h1_band,d_pattern
mourning_practice_reading,0.58,0.5651612126141776,0.3712805485746777,0.19051990852866252,0.0033607555108374648,0,"(0.9, 0.7, 0.12, 0.72)"
muslim_uncodified_reading,0.58,19.85157856563678,0.07869985721546927,19.48891972047225,0.28395898794905616,3,"(0.9, 0.7, 0.55, 0.72)"
native_generation,0.58,0.27258052125496923,0.07869985721546927,0.19051990852866252,0.0033607555108374648,0,"(0.9, 0.7, 0.12, 0.72)"
native_generation_reading,0.52,0.21910158164233026,0.0632596482612924,0.1531405535593708,0.002701379821667107,0,"(0.9, 0.7, 0.12, 0.72)"
naturalization_reading,0.18,0.0026294921540204724,0.0026110264108512413,5.2446314937341716e-12,1.8465737924610472e-05,0,"(1.0, 0.6459, 0.0, 0.725)"
near_miss_as_bridge,0.52,0.12989023395577506,0.0632596482612924,0.0653506778380477,0.00127990785643504,0,"(0.9, 0.7, 0.08, 0.72)"
near_term_harms_reading,0.58,1.7775591668763315,0.3712805485746777,1.3848602889177681,0.021418329383885566,0,"(0.9, 0.7, 0.25, 0.72)"
option_value_preserving,0.38,0.11700409494541983,0.03378216585852887,0.08177934634947688,0.001442582737414098,0,"(0.9, 0.7, 0.12, 0.72)"
originalist_reading,0.58,0.7029657077990813,0.3712805485746777,0.3262021975324442,0.005482961691959443,0,"(0.9, 0.7, 0.15, 0.72)"
overdetermined_composite_reading,0.58,0.27258052125496923,0.07869985721546927,0.19051990852866252,0.0033607555108374648,0,"(0.9, 0.7, 0.12, 0.72)"
parallel_adjudication_structure,0.52,0.3298775377453783,0.0632596482612924,0.2622105495123272,0.004407339971758704,0,"(0.9, 0.7, 0.15, 0.72)"
parmenidean_ontological_barrier,0.38,0.11700409494541983,0.03378216585852887,0.08177934634947688,0.001442582737414098,0,"(0.9, 0.7, 0.12, 0.72)"
partition_reading,0.58,0.16158978378979866,0.07869985721546927,0.08129767528840591,0.0015922512859234345,0,"(0.9, 0.7, 0.08, 0.72)"
performance_only,0.68,0.37467949814123036,0.10817765356675646,0.2618822823230721,0.0046195622514016346,0,"(0.9, 0.7, 0.12, 0.72)"
phonetic_script_mismatch,0.58,0.3980626447896313,0.3712805485746777,0.026148616470075468,0.0006334797448782566,0,"(0.94, 0.7, 0.04, 0.72)"
political_swap_reading,0.58,0.5651612126141776,0.3712805485746777,0.19051990852866252,0.0033607555108374648,0,"(0.9, 0.7, 0.12, 0.72)"
polycentric_petrification,0.58,0.49704977676628936,0.3031691127267892,0.19051990852866252,0.0033607555108374648,0,"(0.9, 0.7, 0.12, 0.72)"
positional_notation_dependency,0.35,0.09926048436349684,0.028658401315975898,0.06937825628801429,0.001223826759506642,0,"(0.9, 0.7, 0.12, 0.72)"
power_asymmetry_in_legibility,0.68,0.7768487939925062,0.5103469494180323,0.2618822823230721,0.0046195622514016346,5,"(0.9, 0.7, 0.12, 0.72)"
pragmatic_incoherence_reading,0.58,8.189960049356824,0.07869985721546927,7.993351038348789,0.11790915379256564,5,"(0.9, 0.7, 0.42, 0.72)"
precautionary_reading,0.52,0.45427984119818215,0.29843790781714447,0.1531405535593708,0.002701379821667107,0,"(0.9, 0.7, 0.12, 0.72)"
prohibition_reading,0.68,0.7768487939925062,0.5103469494180323,0.2618822823230721,0.0046195622514016346,0,"(0.9, 0.7, 0.12, 0.72)"
proportionality_reading,0.38,0.2637920184123063,0.03378216585852887,0.22633308594836707,0.003676766605410331,0,"(0.9, 0.7, 0.18, 0.72)"
public_health_primary,0.58,0.5651612126141776,0.3712805485746777,0.19051990852866252,0.0033607555108374648,6,"(0.88, 0.7, 0.12, 0.72)"
punctuated_swap_reading,0.38,0.11700409494541983,0.03378216585852887,0.08177934634947688,0.001442582737414098,0,"(0.9, 0.7, 0.12, 0.72)"
pure_property,0.68,0.37467949814123036,0.10817765356675646,0.2618822823230721,0.0046195622514016346,0,"(0.9, 0.7, 0.12, 0.72)"
qualified_sovereignty,0.58,0.49704977676628936,0.3031691127267892,0.19051990852866252,0.0033607555108374648,0,"(0.9, 0.7, 0.12, 0.72)"
rational_dropout_reading,0.52,0.21910158164233026,0.0632596482612924,0.1531405535593708,0.002701379821667107,3,"(0.9, 0.7, 0.12, 0.72)"
reachability_contraction_vs_probability_drop,0.52,0.45427984119818215,0.29843790781714447,0.1531405535593708,0.002701379821667107,0,"(0.9, 0.7, 0.12, 0.72)"
real_catastrophe_only,0.68,0.6242871585835966,0.5103469494180323,0.111751526237092,0.0021886829284721927,0,"(0.9, 0.7, 0.08, 0.72)"
reconstruction_reading,0.52,0.21910158164233026,0.0632596482612924,0.1531405535593708,0.002701379821667107,0,"(0.9, 0.7, 0.12, 0.72)"
regulatory_recognition_reading,0.58,0.45417047514900716,0.3712805485746777,0.08129767528840591,0.0015922512859234345,6,"(0.9, 0.7, 0.08, 0.72)"
relational_autonomy,0.38,0.07774534014029809,0.014536329609831282,0.06188993788550835,0.0013190726449584449,3,"(0.95, 0.65, 0.12, 0.7)"
remedial_reading,0.58,0.27258052125496923,0.07869985721546927,0.19051990852866252,0.0033607555108374648,0,"(0.9, 0.7, 0.12, 0.72)"
republican_reading,0.42,0.13837898935231072,0.03671376393381798,0.09990295021159379,0.0017622752068989262,0,"(0.95, 0.7, 0.12, 0.72)"
responsibility_misassignment,0.18,0.017473156737370703,0.003261710507806919,0.013887746006291198,0.00032370022327258375,0,"(0.95, 0.65, 0.12, 0.72)"
retributive_desert,0.58,0.27258052125496923,0.07869985721546927,0.19051990852866252,0.0033607555108374648,0,"(0.9, 0.7, 0.12, 0.72)"
retributive_reading,0.68,0.40424544580112487,0.26294161763609275,0.13668426591363056,0.0046195622514016346,0,"(0.9, 0.6, 0.12, 0.72)"
revolutionary_legitimacy_scaffold,0.52,0.21910158164233026,0.0632596482612924,0.1531405535593708,0.002701379821667107,0,"(0.9, 0.7, 0.12, 0.72)"
rupture_reading,0.58,0.5651612126141776,0.3712805485746777,0.19051990852866252,0.0033607555108374648,0,"(0.9, 0.7, 0.12, 0.72)"
sanctity_reading,0.58,0.27258052125496923,0.07869985721546927,0.19051990852866252,0.0033607555108374648,0,"(0.9, 0.7, 0.12, 0.72)"
sartorial_commitment_override,0.58,0.42712161797342507,0.27957596647709,0.1441848959854976,0.0033607555108374648,0,"(0.9, 0.65, 0.12, 0.72)"
security_occupation_tradeoff,0.68,2.2690307619204897,0.3360320497630227,1.903558205323684,0.029440506833783346,0,"(0.9, 0.7, 0.25, 0.72)"
self_determination_reading,0.58,0.5651612126141776,0.3712805485746777,0.19051990852866252,0.0033607555108374648,0,"(0.9, 0.7, 0.12, 0.72)"
sex_biology_reading,0.52,0.45427984119818215,0.29843790781714447,0.1531405535593708,0.002701379821667107,6,"(0.9, 0.7, 0.12, 0.72)"
simulation_as_proxy,0.52,0.21910158164233026,0.0632596482612924,0.1531405535593708,0.002701379821667107,0,"(0.9, 0.7, 0.12, 0.72)"
simulation_as_sufficient,0.58,1.0910056533781778,0.3712805485746777,0.7084162661524291,0.011308838651070822,0,"(0.9, 0.7, 0.2, 0.72)"
sound_money_scarcity_constraint,0.58,0.27258052125496923,0.07869985721546927,0.19051990852866252,0.0033607555108374648,0,"(0.9, 0.7, 0.12, 0.72)"
sound_money_stability_paradox,0.58,0.45417047514900716,0.3712805485746777,0.08129767528840591,0.0015922512859234345,6,"(0.9, 0.7, 0.08, 0.72)"
sovereignty_primary,0.58,4.667660977584097,0.3712805485746777,4.233137220856424,0.06324320815299385,0,"(0.9, 0.7, 0.35, 0.72)"
sovereignty_reading,0.58,0.27258052125496923,0.07869985721546927,0.19051990852866252,0.0033607555108374648,0,"(0.9, 0.7, 0.12, 0.72)"
spatial_access_conflict,0.58,1.4849784755171231,0.07869985721546927,1.3848602889177681,0.021418329383885566,0,"(0.9, 0.7, 0.25, 0.72)"
speculative_narrative_volatility,0.58,0.2636120778895842,0.2257092009128771,0.036310625690783686,0.0015922512859234345,0,"(0.9, 0.62, 0.08, 0.72)"
speculative_price_volatility_trap,0.58,39.22012856317888,0.3712805485746777,38.294402438258835,0.5544455763453703,0,"(0.9, 0.7, 0.72, 0.72)"
spontaneous_order_reading,0.38,14.86380010958762,0.03378216585852887,14.61816731010438,0.21185063362471387,0,"(0.9, 0.7, 0.68, 0.72)"
standing_army_structural_threat,0.58,0.27258052125496923,0.07869985721546927,0.19051990852866252,0.0033607555108374648,0,"(0.9, 0.7, 0.12, 0.72)"
state_modernization_extraction,0.58,0.3660176523721882,0.17213698833268812,0.19051990852866252,0.0033607555108374648,5,"(0.9, 0.7, 0.12, 0.72)"
state_role_time_collapse,0.08,0.0005193924672502686,0.0005157439766974207,3.8618125693558934e-13,3.6484901666671846e-06,0,"(1.0, 0.6459, 0.0, 0.725)"
structural_contraction_reading,0.68,0.1796363229294307,0.09068512779092823,0.08717681754072747,0.001774377597774912,3,"(0.98, 0.7, 0.07, 0.72)"
study_as_archiving,0.52,0.16761106856934319,0.0632596482612924,0.10246170986659561,0.00188971044145515,0,"(0.9, 0.7, 0.1, 0.72)"
study_as_exercise,0.0,0.0,0.0,0.0,0.0,0,"(0.95, 0.65, 0.12, 0.72)"
study_as_occupation,0.12,0.007765822056103939,0.0014496237318533654,0.006172331558351646,0.00014386676589892618,0,"(0.95, 0.65, 0.12, 0.72)"
subsidy_capture_reading,0.58,0.45417047514900716,0.3712805485746777,0.08129767528840591,0.0015922512859234345,0,"(0.9, 0.7, 0.08, 0.72)"
substitution_archive,0.52,0.21910158164233026,0.0632596482612924,0.1531405535593708,0.002701379821667107,0,"(0.9, 0.7, 0.12, 0.72)"
supply_cap_scarcity,0.58,0.5651612126141776,0.3712805485746777,0.19051990852866252,0.0033607555108374648,0,"(0.9, 0.7, 0.12, 0.72)"
survival_competence_reading,0.38,0.11700409494541983,0.03378216585852887,0.08177934634947688,0.001442582737414098,0,"(0.9, 0.7, 0.12, 0.72)"
swap_henrician_substitution,0.58,44.99042656290322,0.3712805485746777,43.98300893008857,0.6361370842399744,0,"(0.9, 0.7, 0.78, 0.72)"
temporal_boundary_constraint,0.58,0.0909519429051176,0.07869985721546927,0.011895441576351378,0.0003566441132968871,0,"(0.9, 0.7, 0.02, 0.72)"
temporal_decay_pressure,0.58,0.6145374170306204,0.07869985721546927,0.5272720529618635,0.00856550685328759,0,"(0.9, 0.7, 0.18, 0.72)"
temporal_kernel_drift,0.58,0.5651612126141776,0.3712805485746777,0.19051990852866252,0.0033607555108374648,0,"(0.9, 0.7, 0.12, 0.72)"
textualist_reading,0.52,0.3298775377453783,0.0632596482612924,0.2622105495123272,0.004407339971758704,0,"(0.9, 0.7, 0.15, 0.72)"
theological_climb_reading,0.18,0.017473156737370703,0.003261710507806919,0.013887746006291198,0.00032370022327258375,0,"(0.95, 0.65, 0.12, 0.72)"
transmission_as_conceptual_import,0.52,0.21910158164233026,0.0632596482612924,0.1531405535593708,0.002701379821667107,0,"(0.9, 0.7, 0.12, 0.72)"
