id	obs	chi	immut	mtype	ftype
acceptable_risk_for_energy__catastrophic_tail_reading	moderate	0.6417654365300313	rope	tangled_rope	tangled_rope
acceptable_risk_for_energy__catastrophic_tail_reading	institutional	-0.024506148226483216	rope	rope	rope
acceptable_risk_for_energy__catastrophic_tail_reading	analytical	0.7945597951571295	mountain	snare	snare
acceptable_risk_for_energy__expected_value_reading	powerless	0.6303933770055941	mountain	tangled_rope	tangled_rope
acceptable_risk_for_energy__expected_value_reading	moderate	0.6417654365300313	rope	tangled_rope	tangled_rope
acceptable_risk_for_energy__expected_value_reading	institutional	-0.024506148226483216	rope	rope	rope
acceptable_risk_for_energy__expected_value_reading	analytical	0.7945597951571295	mountain	snare	snare
acceptable_risk_for_energy__precautionary_reading	powerless	0.5651802690394981	mountain	tangled_rope	tangled_rope
acceptable_risk_for_energy__precautionary_reading	moderate	0.5753759086131316	rope	tangled_rope	tangled_rope
acceptable_risk_for_energy__precautionary_reading	institutional	-0.007558410063078134	rope	rope	rope
acceptable_risk_for_energy__precautionary_reading	analytical	0.7123639542788058	mountain	tangled_rope	tangled_rope
ai_alignment_commitment__ethics_justice_reading	powerless	0.6303933770055941	mountain	tangled_rope	tangled_rope
ai_alignment_commitment__ethics_justice_reading	moderate	0.6417654365300313	rope	tangled_rope	tangled_rope
ai_alignment_commitment__ethics_justice_reading	institutional	-0.024506148226483216	rope	rope	rope
ai_alignment_commitment__ethics_justice_reading	analytical	0.7945597951571295	mountain	snare	snare
ai_alignment_commitment__integrated_reading	powerless	0.5651802690394981	mountain	tangled_rope	tangled_rope
ai_alignment_commitment__integrated_reading	moderate	0.5753759086131316	rope	tangled_rope	tangled_rope
ai_alignment_commitment__integrated_reading	institutional	-0.021971029444433233	rope	rope	rope
ai_alignment_commitment__integrated_reading	analytical	0.7123639542788058	mountain	tangled_rope	tangled_rope
ai_alignment_commitment__safety_control_reading	powerless	0.3016	mountain	naturalized	naturalized
ai_alignment_commitment__safety_control_reading	moderate	0.6417654365300313	rope	tangled_rope	tangled_rope
ai_alignment_commitment__safety_control_reading	institutional	-0.024506148226483216	rope	rope	rope
ai_alignment_commitment__safety_control_reading	analytical	0.7945597951571295	mountain	snare	snare
ai_alignment_priority__existential_risk_reading	powerless	0.3016	mountain	naturalized	naturalized
ai_alignment_priority__existential_risk_reading	moderate	0.6417654365300313	rope	tangled_rope	tangled_rope
ai_alignment_priority__existential_risk_reading	institutional	0.010071504390614185	rope	naturalized	naturalized
ai_alignment_priority__existential_risk_reading	analytical	0.7945597951571295	mountain	snare	snare
ai_alignment_priority__integrated_reading	powerless	0.5651802690394981	mountain	tangled_rope	tangled_rope
ai_alignment_priority__integrated_reading	moderate	0.5753759086131316	rope	tangled_rope	tangled_rope
ai_alignment_priority__integrated_reading	institutional	-0.021971029444433233	rope	rope	rope
ai_alignment_priority__integrated_reading	analytical	0.7123639542788058	mountain	snare	snare
ai_alignment_priority__nearterm_harms_reading	powerless	0.6303933770055941	mountain	tangled_rope	tangled_rope
ai_alignment_priority__nearterm_harms_reading	moderate	0.6417654365300313	rope	tangled_rope	tangled_rope
ai_alignment_priority__nearterm_harms_reading	institutional	-0.024506148226483216	rope	rope	rope
ai_alignment_priority__nearterm_harms_reading	analytical	0.7945597951571295	mountain	snare	snare
ai_jailbreak_vulnerability	powerless	0.3016	mountain	naturalized	naturalized
ai_jailbreak_vulnerability	moderate	0.6417654365300313	rope	tangled_rope	tangled_rope
ai_jailbreak_vulnerability	institutional	0.40654455503986775	rope	tangled_rope	tangled_rope
ai_jailbreak_vulnerability	analytical	0.7945597951571295	mountain	snare	snare
ai_risk_governance_priority__bridge_reading	powerless	0.45649175576267154	mountain	tangled_rope	tangled_rope
ai_risk_governance_priority__bridge_reading	moderate	0.46472669541829853	rope	tangled_rope	tangled_rope
ai_risk_governance_priority__bridge_reading	institutional	-0.006104869666332339	rope	rope	rope
ai_risk_governance_priority__bridge_reading	analytical	0.5753708861482661	mountain	tangled_rope	tangled_rope
ai_risk_governance_priority__existential_risk_reading	powerless	0.3016	mountain	naturalized	naturalized
ai_risk_governance_priority__existential_risk_reading	moderate	0.6417654365300313	rope	tangled_rope	tangled_rope
ai_risk_governance_priority__existential_risk_reading	institutional	-0.024506148226483216	rope	rope	rope
ai_risk_governance_priority__existential_risk_reading	analytical	0.7945597951571295	mountain	snare	snare
ai_risk_governance_priority__near_term_harms_reading	powerless	0.3016	mountain	naturalized	naturalized
ai_risk_governance_priority__near_term_harms_reading	moderate	0.6417654365300313	rope	tangled_rope	tangled_rope
ai_risk_governance_priority__near_term_harms_reading	institutional	0.038896132321056376	rope	naturalized	naturalized
ai_risk_governance_priority__near_term_harms_reading	analytical	0.7945597951571295	mountain	snare	snare
ai_risk_prioritization__existential_risk_reading	powerless	0.3016	mountain	naturalized	naturalized
ai_risk_prioritization__existential_risk_reading	moderate	0.620043067570935	rope	tangled_rope	tangled_rope
ai_risk_prioritization__existential_risk_reading	institutional	-0.024506148226483216	rope	rope	rope
ai_risk_prioritization__existential_risk_reading	analytical	0.7945597951571295	mountain	snare	snare
ai_risk_prioritization__near_term_harms_reading	powerless	0.3016	mountain	naturalized	naturalized
ai_risk_prioritization__near_term_harms_reading	moderate	0.6417654365300313	rope	tangled_rope	tangled_rope
ai_risk_prioritization__near_term_harms_reading	institutional	-0.024506148226483216	rope	rope	rope
ai_risk_prioritization__near_term_harms_reading	analytical	0.8061661514951736	mountain	snare	snare
ai_safety_commitment__dual_priority_reading	powerless	0.5651802690394981	mountain	tangled_rope	tangled_rope
ai_safety_commitment__dual_priority_reading	moderate	0.5753759086131316	rope	tangled_rope	tangled_rope
ai_safety_commitment__dual_priority_reading	institutional	-0.021971029444433233	rope	rope	rope
ai_safety_commitment__dual_priority_reading	analytical	0.7123639542788058	mountain	tangled_rope	tangled_rope
ai_safety_commitment__existential_risk_reading	powerless	0.6738687823163247	mountain	tangled_rope	tangled_rope
ai_safety_commitment__existential_risk_reading	moderate	0.6860251218079645	rope	tangled_rope	tangled_rope
ai_safety_commitment__existential_risk_reading	institutional	-0.026196227414516545	rope	rope	rope
ai_safety_commitment__existential_risk_reading	analytical	0.8493570224093454	mountain	tangled_rope	tangled_rope
ai_safety_commitment__near_term_harms_reading	powerless	0.1483323175296798	mountain	naturalized	naturalized
ai_safety_commitment__near_term_harms_reading	moderate	0.5753759086131316	rope	tangled_rope	tangled_rope
ai_safety_commitment__near_term_harms_reading	institutional	0.009029624626067892	rope	naturalized	naturalized
ai_safety_commitment__near_term_harms_reading	analytical	0.7123639542788058	mountain	snare	snare
ai_safety_verification	powerless	0.3016	mountain	naturalized	naturalized
ai_safety_verification	moderate	0.6417654365300313	rope	tangled_rope	tangled_rope
ai_safety_verification	institutional	-0.024506148226483216	rope	rope	rope
ai_safety_verification	analytical	0.7945597951571295	mountain	snare	snare
algorithmic_accountability_regime	powerless	0.3016	mountain	piton	piton
algorithmic_accountability_regime	moderate	0.6417654365300313	rope	tangled_rope	tangled_rope
algorithmic_accountability_regime	institutional	0.06387156647306734	rope	piton	piton
algorithmic_accountability_regime	analytical	0.7945597951571295	mountain	snare	snare
algorithmic_filter_bubbles	powerless	0.3016	mountain	naturalized	naturalized
algorithmic_filter_bubbles	moderate	0.6417654365300313	rope	tangled_rope	tangled_rope
algorithmic_filter_bubbles	institutional	-0.053908270927801476	rope	rope	rope
algorithmic_filter_bubbles	analytical	0.7945597951571295	mountain	snare	snare
alignment_divergence_accumulation	powerless	0.6303933770055941	mountain	tangled_rope	tangled_rope
alignment_divergence_accumulation	moderate	0.6417654365300313	rope	tangled_rope	tangled_rope
alignment_divergence_accumulation	institutional	0.16900379041174604	rope	naturalized	naturalized
alignment_divergence_accumulation	analytical	0.7945597951571295	mountain	snare	snare
all_men_created_equal__originalist_reading	powerless	0.5302437267503168	mountain	tangled_rope	tangled_rope
all_men_created_equal__originalist_reading	moderate	0.6860251218079645	rope	snare	snare
all_men_created_equal__originalist_reading	institutional	-0.026196227414516545	rope	rope	rope
all_men_created_equal__originalist_reading	analytical	0.8493570224093454	mountain	snare	snare
all_men_created_equal__textualist_paradox_reading	powerless	0.6303933770055941	mountain	tangled_rope	tangled_rope
all_men_created_equal__textualist_paradox_reading	moderate	0.6417654365300313	rope	tangled_rope	tangled_rope
all_men_created_equal__textualist_paradox_reading	institutional	0.16900379041174604	rope	naturalized	naturalized
all_men_created_equal__textualist_paradox_reading	analytical	0.7945597951571295	mountain	snare	snare
all_men_created_equal__universalist_reading	powerless	0.5651802690394981	mountain	tangled_rope	tangled_rope
all_men_created_equal__universalist_reading	moderate	0.5753759086131316	rope	tangled_rope	tangled_rope
all_men_created_equal__universalist_reading	institutional	-0.021971029444433233	rope	rope	rope
all_men_created_equal__universalist_reading	analytical	0.7123639542788058	mountain	tangled_rope	tangled_rope
alternative_governance_emergence	powerless	0.5651802690394981	mountain	tangled_rope	tangled_rope
alternative_governance_emergence	moderate	0.5753759086131316	rope	tangled_rope	tangled_rope
alternative_governance_emergence	institutional	-0.038170336473231196	rope	rope	rope
alternative_governance_emergence	analytical	0.7123639542788058	mountain	tangled_rope	tangled_rope
amun_priesthood_authority_substrate	powerless	0.6303933770055941	mountain	tangled_rope	tangled_rope
amun_priesthood_authority_substrate	moderate	0.6417654365300313	rope	tangled_rope	tangled_rope
amun_priesthood_authority_substrate	institutional	-0.024506148226483216	rope	rope	rope
amun_priesthood_authority_substrate	analytical	0.7945597951571295	mountain	snare	snare
aneyoshi_land_use_prohibition__behavioral_competence_reading	powerless	0.05571781178812424	mountain	scaffold	rope
aneyoshi_land_use_prohibition__behavioral_competence_reading	moderate	0.05043070772312535	rope	scaffold	rope
aneyoshi_land_use_prohibition__behavioral_competence_reading	institutional	-0.002112598985041657	rope	scaffold	rope
aneyoshi_land_use_prohibition__behavioral_competence_reading	analytical	0.0684965340652698	mountain	scaffold	rope
aneyoshi_land_use_prohibition__commemorative_husk_reading	powerless	0.7390818902824207	mountain	unknown	unknown
aneyoshi_land_use_prohibition__commemorative_husk_reading	moderate	0.7524146497248644	rope	unknown	unknown
aneyoshi_land_use_prohibition__commemorative_husk_reading	institutional	-0.04991505538807157	rope	rope	rope
aneyoshi_land_use_prohibition__commemorative_husk_reading	analytical	0.9315528632876693	mountain	unknown	unknown
animal_moral_status__abolitionist_reading	powerless	0.40559999999999996	mountain	unknown	unknown
animal_moral_status__abolitionist_reading	moderate	0.8630638629196973	rope	snare	snare
animal_moral_status__abolitionist_reading	institutional	-0.06260089483612458	rope	rope	rope
animal_moral_status__abolitionist_reading	analytical	1.0685459314182089	mountain	snare	snare
animal_moral_status__property_reading	powerless	0.08914849886099879	mountain	mountain	mountain
animal_moral_status__property_reading	moderate	0.08068913235700055	rope	scaffold	scaffold
animal_moral_status__property_reading	institutional	-0.003380158376066651	rope	scaffold	scaffold
animal_moral_status__property_reading	analytical	0.10959445450443167	mountain	mountain	mountain
animal_moral_status__welfare_reading	powerless	0.4130163504519409	mountain	tangled_rope	tangled_rope
animal_moral_status__welfare_reading	moderate	0.42046701014036536	rope	tangled_rope	tangled_rope
animal_moral_status__welfare_reading	institutional	-0.01605575228631659	rope	rope	rope
animal_moral_status__welfare_reading	analytical	0.5205736588960505	mountain	tangled_rope	tangled_rope
animal_status__abolitionist_reading	powerless	0.9999343221468044	mountain	snare	snare
animal_status__abolitionist_reading	moderate	1.0179727613924634	rope	snare	snare
animal_status__abolitionist_reading	institutional	-0.038871821324766485	rope	rope	rope
animal_status__abolitionist_reading	analytical	1.2603362268009641	mountain	snare	snare
animal_status__property_reading	powerless	0.05571781178812424	mountain	scaffold	rope
animal_status__property_reading	moderate	0.05043070772312535	rope	scaffold	rope
animal_status__property_reading	institutional	-0.002112598985041657	rope	scaffold	rope
animal_status__property_reading	analytical	0.0684965340652698	mountain	scaffold	rope
animal_status__welfare_reading	powerless	0.48909830974571955	mountain	tangled_rope	tangled_rope
animal_status__welfare_reading	moderate	0.4979214593767484	rope	tangled_rope	tangled_rope
animal_status__welfare_reading	institutional	-0.019013390865374912	rope	rope	rope
animal_status__welfare_reading	analytical	0.6164688065874281	mountain	tangled_rope	tangled_rope
animal_status_kernel__property_reading	powerless	0.8912458088699777	mountain	snare	snare
animal_status_kernel__property_reading	moderate	0.9073235481976304	rope	snare	snare
animal_status_kernel__property_reading	institutional	-0.03464662335468317	rope	rope	rope
animal_status_kernel__property_reading	analytical	1.1233431586704243	mountain	snare	snare
animal_status_kernel__welfare_reading	powerless	0.5217048637287675	mountain	tangled_rope	tangled_rope
animal_status_kernel__welfare_reading	moderate	0.5311162233351983	rope	tangled_rope	tangled_rope
animal_status_kernel__welfare_reading	institutional	-0.020280950256399904	rope	rope	rope
animal_status_kernel__welfare_reading	analytical	0.6575667270265899	mountain	tangled_rope	tangled_rope
anonymity_commons_degradation	powerless	0.3016	mountain	naturalized	naturalized
anonymity_commons_degradation	moderate	0.6417654365300313	rope	tangled_rope	tangled_rope
anonymity_commons_degradation	institutional	-0.024506148226483216	rope	rope	rope
anonymity_commons_degradation	analytical	0.7945597951571295	mountain	snare	snare
anthropological_record__creationist_reading	powerless	0.3016	mountain	naturalized	naturalized
anthropological_record__creationist_reading	moderate	0.6417654365300313	rope	tangled_rope	tangled_rope
anthropological_record__creationist_reading	institutional	-0.00843053430112561	rope	rope	rope
anthropological_record__creationist_reading	analytical	0.7945597951571295	mountain	snare	snare
anthropological_record__indigenous_epistemology_reading	powerless	0.5217048637287675	mountain	tangled_rope	tangled_rope
anthropological_record__indigenous_epistemology_reading	moderate	0.5311162233351983	rope	tangled_rope	tangled_rope
anthropological_record__indigenous_epistemology_reading	institutional	-0.006976993904379816	rope	rope	rope
anthropological_record__indigenous_epistemology_reading	analytical	0.6575667270265899	mountain	tangled_rope	tangled_rope
anthropological_record__naturalist_reading	powerless	0.3016	mountain	naturalized	naturalized
anthropological_record__naturalist_reading	moderate	0.6417654365300313	rope	tangled_rope	tangled_rope
anthropological_record__naturalist_reading	institutional	-0.04257460606629633	rope	rope	rope
anthropological_record__naturalist_reading	analytical	0.7945597951571295	mountain	snare	snare
arctic_resource_competition	powerless	0.496034454056748	mountain	tangled_rope	tangled_rope
arctic_resource_competition	moderate	0.6417654365300313	rope	tangled_rope	tangled_rope
arctic_resource_competition	institutional	-0.04257460606629633	rope	rope	rope
arctic_resource_competition	analytical	0.7945597951571295	mountain	snare	snare
article17_erasure_right__censorship_mechanism_reading	powerless	0.3016	mountain	naturalized	naturalized
article17_erasure_right__censorship_mechanism_reading	moderate	0.6417654365300313	rope	tangled_rope	tangled_rope
article17_erasure_right__censorship_mechanism_reading	institutional	-0.024506148226483216	rope	rope	rope
article17_erasure_right__censorship_mechanism_reading	analytical	0.7945597951571295	mountain	snare	snare
article17_erasure_right__competitive_moat_reading	powerless	0.6303933770055941	mountain	tangled_rope	tangled_rope
article17_erasure_right__competitive_moat_reading	moderate	0.6417654365300313	rope	tangled_rope	tangled_rope
article17_erasure_right__competitive_moat_reading	institutional	-0.04257460606629633	rope	rope	rope
article17_erasure_right__competitive_moat_reading	analytical	0.7945597951571295	mountain	snare	snare
article17_erasure_right__privacy_fundamental_reading	powerless	0.4130163504519409	mountain	tangled_rope	tangled_rope
article17_erasure_right__privacy_fundamental_reading	moderate	0.42046701014036536	rope	tangled_rope	tangled_rope
article17_erasure_right__privacy_fundamental_reading	institutional	0.3585041330257732	rope	tangled_rope	tangled_rope
article17_erasure_right__privacy_fundamental_reading	analytical	0.5205736588960505	mountain	tangled_rope	tangled_rope
article_17_complementarity__international_oversight_reading	powerless	0.3016	mountain	naturalized	naturalized
article_17_complementarity__international_oversight_reading	moderate	0.6417654365300313	rope	tangled_rope	tangled_rope
article_17_complementarity__international_oversight_reading	institutional	-0.024506148226483216	rope	rope	rope
article_17_complementarity__international_oversight_reading	analytical	0.7945597951571295	mountain	snare	snare
article_17_complementarity__national_primacy_reading	powerless	0.5651802690394981	mountain	tangled_rope	tangled_rope
article_17_complementarity__national_primacy_reading	moderate	0.5753759086131316	rope	tangled_rope	tangled_rope
article_17_complementarity__national_primacy_reading	institutional	-0.030475336299372657	rope	rope	rope
article_17_complementarity__national_primacy_reading	analytical	0.7123639542788058	mountain	tangled_rope	tangled_rope
article_17_complementarity__procedural_gatekeeping_mechanism	powerless	0.3016	mountain	naturalized	naturalized
article_17_complementarity__procedural_gatekeeping_mechanism	moderate	0.6417654365300313	rope	tangled_rope	tangled_rope
article_17_complementarity__procedural_gatekeeping_mechanism	institutional	0.3035996784237043	rope	naturalized	naturalized
article_17_complementarity__procedural_gatekeeping_mechanism	analytical	0.7945597951571295	mountain	snare	snare
article_27_veto_power__coordination_reading	powerless	0.1337227482914982	mountain	scaffold	rope
article_27_veto_power__coordination_reading	moderate	0.12103369853550082	rope	scaffold	rope
article_27_veto_power__coordination_reading	institutional	-0.005070237564099976	rope	scaffold	rope
article_27_veto_power__coordination_reading	analytical	0.16439168175664748	mountain	scaffold	rope
article_27_veto_power__oligopoly_reading	powerless	0.5132269693842648	mountain	tangled_rope	tangled_rope
article_27_veto_power__oligopoly_reading	moderate	0.7524146497248644	rope	snare	snare
article_27_veto_power__oligopoly_reading	institutional	-0.028731346196566535	rope	rope	rope
article_27_veto_power__oligopoly_reading	analytical	0.9315528632876693	mountain	snare	snare
article_27_veto_power__sovereignty_reading	powerless	0.08914849886099879	mountain	mountain	mountain
article_27_veto_power__sovereignty_reading	moderate	0.08068913235700055	rope	scaffold	scaffold
article_27_veto_power__sovereignty_reading	institutional	-0.003380158376066651	rope	scaffold	scaffold
article_27_veto_power__sovereignty_reading	analytical	0.10959445450443167	mountain	mountain	mountain
article_2_7_chapter_vii_tension__p5_veto_gatekeeper	powerless	0.3224	mountain	naturalized	naturalized
article_2_7_chapter_vii_tension__p5_veto_gatekeeper	moderate	0.6860251218079645	rope	snare	snare
article_2_7_chapter_vii_tension__p5_veto_gatekeeper	institutional	-0.026196227414516545	rope	rope	rope
article_2_7_chapter_vii_tension__p5_veto_gatekeeper	analytical	0.8493570224093454	mountain	snare	snare
article_2_7_chapter_vii_tension__r2p_reading	powerless	0.6303933770055941	mountain	tangled_rope	tangled_rope
article_2_7_chapter_vii_tension__r2p_reading	moderate	0.6417654365300313	rope	tangled_rope	tangled_rope
article_2_7_chapter_vii_tension__r2p_reading	institutional	-0.024506148226483216	rope	rope	rope
article_2_7_chapter_vii_tension__r2p_reading	analytical	0.7945597951571295	mountain	tangled_rope	tangled_rope
article_2_7_chapter_vii_tension__sovereignty_first_reading	powerless	0.7390818902824207	mountain	snare	snare
article_2_7_chapter_vii_tension__sovereignty_first_reading	moderate	0.7524146497248644	rope	snare	snare
article_2_7_chapter_vii_tension__sovereignty_first_reading	institutional	-0.028731346196566535	rope	rope	rope
article_2_7_chapter_vii_tension__sovereignty_first_reading	analytical	0.9315528632876693	mountain	snare	snare
article_51_self_defense__expansive_preventive_reading	powerless	0.4224444395474223	mountain	tangled_rope	tangled_rope
article_51_self_defense__expansive_preventive_reading	moderate	0.7524146497248644	rope	snare	snare
article_51_self_defense__expansive_preventive_reading	institutional	-0.028731346196566535	rope	rope	rope
article_51_self_defense__expansive_preventive_reading	analytical	0.9315528632876693	mountain	snare	snare
article_51_self_defense__narrow_armed_attack_reading	powerless	0.4130163504519409	mountain	tangled_rope	tangled_rope
article_51_self_defense__narrow_armed_attack_reading	moderate	0.42046701014036536	rope	tangled_rope	tangled_rope
article_51_self_defense__narrow_armed_attack_reading	institutional	0.22764322256008665	rope	rope	rope
article_51_self_defense__narrow_armed_attack_reading	analytical	0.5205736588960505	mountain	tangled_rope	tangled_rope
article_51_self_defense__unable_unwilling_doctrine_reading	powerless	0.2704	mountain	naturalized	naturalized
article_51_self_defense__unable_unwilling_doctrine_reading	moderate	0.5753759086131316	rope	tangled_rope	tangled_rope
article_51_self_defense__unable_unwilling_doctrine_reading	institutional	-0.021971029444433233	rope	rope	rope
article_51_self_defense__unable_unwilling_doctrine_reading	analytical	0.7123639542788058	mountain	snare	snare
article_9_war_renunciation__collective_self_defense_reading	powerless	0.2808	mountain	naturalized	naturalized
article_9_war_renunciation__collective_self_defense_reading	moderate	0.5975057512520981	rope	tangled_rope	tangled_rope
article_9_war_renunciation__collective_self_defense_reading	institutional	-0.022816069038449894	rope	rope	rope
article_9_war_renunciation__collective_self_defense_reading	analytical	0.7397625679049138	mountain	snare	snare
article_9_war_renunciation__inherent_right_reading	powerless	0.5217048637287675	mountain	tangled_rope	tangled_rope
article_9_war_renunciation__inherent_right_reading	moderate	0.5311162233351983	rope	tangled_rope	tangled_rope
article_9_war_renunciation__inherent_right_reading	institutional	-0.020280950256399904	rope	rope	rope
article_9_war_renunciation__inherent_right_reading	analytical	0.6575667270265899	mountain	tangled_rope	tangled_rope
article_9_war_renunciation__strict_pacifist_reading	powerless	0.3016	mountain	naturalized	naturalized
article_9_war_renunciation__strict_pacifist_reading	moderate	0.6417654365300313	rope	tangled_rope	tangled_rope
article_9_war_renunciation__strict_pacifist_reading	institutional	0.7785061482264832	rope	snare	snare
article_9_war_renunciation__strict_pacifist_reading	analytical	0.7945597951571295	mountain	snare	snare
audit_trail_discovery_surface	powerless	0.5217048637287675	mountain	tangled_rope	tangled_rope
audit_trail_discovery_surface	moderate	0.5311162233351983	rope	tangled_rope	tangled_rope
audit_trail_discovery_surface	institutional	-0.020280950256399904	rope	rope	rope
audit_trail_discovery_surface	analytical	0.6575667270265899	mountain	tangled_rope	tangled_rope
average_is_over_2026	powerless	0.3016	mountain	naturalized	naturalized
average_is_over_2026	moderate	0.6417654365300313	rope	tangled_rope	tangled_rope
average_is_over_2026	institutional	0.2333828820613657	rope	naturalized	naturalized
average_is_over_2026	analytical	0.7945597951571295	mountain	snare	snare
award_system_voter_diversity	powerless	0.5651802690394981	mountain	tangled_rope	rope
award_system_voter_diversity	moderate	0.5753759086131316	rope	tangled_rope	rope
award_system_voter_diversity	institutional	0.009029624626067892	rope	naturalized	rope
award_system_voter_diversity	analytical	0.7123639542788058	mountain	tangled_rope	rope
axiom_of_choice_consequence	powerless	0.1362600974974211	mountain	mountain	mountain
axiom_of_choice_consequence	moderate	0.11999708872969506	rope	rope	rope
axiom_of_choice_consequence	institutional	-0.014325121871776378	rope	rope	rope
axiom_of_choice_consequence	analytical	0.16560293298312803	mountain	mountain	mountain
balfour_mandate_instruments__dual_obligation_indigenous_rights	powerless	0.5217048637287675	mountain	tangled_rope	tangled_rope
balfour_mandate_instruments__dual_obligation_indigenous_rights	moderate	0.5311162233351983	rope	tangled_rope	tangled_rope
balfour_mandate_instruments__dual_obligation_indigenous_rights	institutional	-0.020280950256399904	rope	rope	rope
balfour_mandate_instruments__dual_obligation_indigenous_rights	analytical	0.6575667270265899	mountain	tangled_rope	tangled_rope
balfour_mandate_instruments__jewish_national_home_primacy	powerless	0.42168500800543074	mountain	tangled_rope	tangled_rope
balfour_mandate_instruments__jewish_national_home_primacy	moderate	0.6860251218079645	rope	snare	snare
balfour_mandate_instruments__jewish_national_home_primacy	institutional	0.1806592242332458	rope	naturalized	naturalized
balfour_mandate_instruments__jewish_national_home_primacy	analytical	0.8493570224093454	mountain	snare	snare
balfour_mandate_instruments__mandatory_interpretive_discretion	powerless	0.3016	mountain	naturalized	naturalized
balfour_mandate_instruments__mandatory_interpretive_discretion	moderate	0.6417654365300313	rope	tangled_rope	tangled_rope
balfour_mandate_instruments__mandatory_interpretive_discretion	institutional	0.02386514999188097	rope	naturalized	naturalized
balfour_mandate_instruments__mandatory_interpretive_discretion	analytical	0.7945597951571295	mountain	snare	snare
basic_law_interpretive_authority__judicial_supremacy_reading	powerless	0.24959999999999996	mountain	naturalized	naturalized
basic_law_interpretive_authority__judicial_supremacy_reading	moderate	0.5311162233351983	rope	tangled_rope	tangled_rope
basic_law_interpretive_authority__judicial_supremacy_reading	institutional	-0.03523415674452111	rope	rope	rope
basic_law_interpretive_authority__judicial_supremacy_reading	analytical	0.6575667270265899	mountain	tangled_rope	tangled_rope
basic_law_interpretive_authority__parliamentary_sovereignty_reading	powerless	0.5651802690394981	mountain	tangled_rope	tangled_rope
basic_law_interpretive_authority__parliamentary_sovereignty_reading	moderate	0.5753759086131316	rope	tangled_rope	tangled_rope
basic_law_interpretive_authority__parliamentary_sovereignty_reading	institutional	-0.021971029444433233	rope	rope	rope
basic_law_interpretive_authority__parliamentary_sovereignty_reading	analytical	0.7123639542788058	mountain	tangled_rope	tangled_rope
basic_law_interpretive_authority__popular_constitutionalism_reading	powerless	0.6303933770055941	mountain	tangled_rope	tangled_rope
basic_law_interpretive_authority__popular_constitutionalism_reading	moderate	0.6417654365300313	rope	tangled_rope	tangled_rope
basic_law_interpretive_authority__popular_constitutionalism_reading	institutional	-0.024506148226483216	rope	rope	rope
basic_law_interpretive_authority__popular_constitutionalism_reading	analytical	0.7945597951571295	mountain	tangled_rope	tangled_rope
basic_law_interpretive_boundary__balanced_contestation_reading	powerless	0.4130163504519409	mountain	tangled_rope	tangled_rope
