id	obs	chi	immut	mtype	ftype
refugee_convention_text__expansive_humanitarian_reading	institutional	0.1584491496896237	rope	scaffold	piton
refugee_convention_text__expansive_humanitarian_reading	analytical	0.19045625088191592	mountain	scaffold	piton
regulated_stablecoin_reading	powerless	0.167471066534214	mountain	unknown	unknown
regulated_stablecoin_reading	moderate	0.20814381930535042	rope	rope	rope
regulated_stablecoin_reading	institutional	0.20242293795609945	rope	rope	rope
regulated_stablecoin_reading	analytical	0.24997382928251466	mountain	rope	rope
responsibility_preservation_mechanism	powerless	0.26672315105761923	mountain	naturalized	naturalized
responsibility_preservation_mechanism	moderate	0.33699475506580545	rope	naturalized	naturalized
responsibility_preservation_mechanism	institutional	0.32773237573844677	rope	naturalized	naturalized
responsibility_preservation_mechanism	analytical	0.4047195331240714	mountain	tangled_rope	tangled_rope
scale_ceiling_c0	powerless	0.07177331422894886	mountain	scaffold	rope
scale_ceiling_c0	moderate	0.08920449398800731	rope	scaffold	rope
scale_ceiling_c0	institutional	0.08675268769547119	rope	scaffold	rope
scale_ceiling_c0	analytical	0.1071316411210777	mountain	scaffold	rope
secession_legitimacy_boundary__constitutional_impossibility_reading	powerless	0.24740951828951313	mountain	scaffold	scaffold
secession_legitimacy_boundary__constitutional_impossibility_reading	moderate	0.30656671038354244	rope	scaffold	scaffold
secession_legitimacy_boundary__constitutional_impossibility_reading	institutional	0.2988148131732897	rope	scaffold	scaffold
secession_legitimacy_boundary__constitutional_impossibility_reading	analytical	0.36900898608371213	mountain	scaffold	scaffold
sex_gender_category__identity_reading	powerless	0.26672315105761923	mountain	naturalized	naturalized
sex_gender_category__identity_reading	moderate	0.33699475506580545	rope	naturalized	naturalized
sex_gender_category__identity_reading	institutional	0.32773237573844677	rope	naturalized	naturalized
sex_gender_category__identity_reading	analytical	0.4047195331240714	mountain	tangled_rope	tangled_rope
shinbutsu_ontological_commitment__incoherence_reading	powerless	0.2671562251855319	mountain	piton	piton
shinbutsu_ontological_commitment__incoherence_reading	moderate	0.3320389498442495	rope	piton	piton
shinbutsu_ontological_commitment__incoherence_reading	institutional	0.3229127819775872	rope	piton	piton
shinbutsu_ontological_commitment__incoherence_reading	analytical	0.39876777528401147	mountain	tangled_rope	tangled_rope
situational_reading	powerless	0.2711436315315846	mountain	naturalized	naturalized
situational_reading	moderate	0.33699475506580545	rope	naturalized	naturalized
situational_reading	institutional	0.32773237573844677	rope	naturalized	naturalized
situational_reading	analytical	0.4047195331240714	mountain	tangled_rope	tangled_rope
sovereign_cbdc_reading	powerless	0.26672315105761923	mountain	naturalized	naturalized
sovereign_cbdc_reading	moderate	0.33699475506580545	rope	naturalized	naturalized
sovereign_cbdc_reading	institutional	0.32773237573844677	rope	naturalized	naturalized
sovereign_cbdc_reading	analytical	0.4047195331240714	mountain	tangled_rope	tangled_rope
specification_binding_authority	powerless	0.2711436315315846	mountain	naturalized	naturalized
specification_binding_authority	moderate	0.33699475506580545	rope	naturalized	naturalized
specification_binding_authority	institutional	0.32773237573844677	rope	naturalized	naturalized
specification_binding_authority	analytical	0.4047195331240714	mountain	tangled_rope	tangled_rope
speech_protection_kernel__absolutist_reading	powerless	0.24600599072247475	mountain	naturalized	naturalized
speech_protection_kernel__absolutist_reading	moderate	0.30725992373646965	rope	naturalized	naturalized
speech_protection_kernel__absolutist_reading	institutional	0.2988148131732897	rope	naturalized	naturalized
speech_protection_kernel__absolutist_reading	analytical	0.36900898608371213	mountain	tangled_rope	tangled_rope
state_killing_legitimacy__abolition_reading	powerless	0.3788036028750079	mountain	tangled_rope	rope
state_killing_legitimacy__abolition_reading	moderate	0.4708014960478164	rope	tangled_rope	rope
state_killing_legitimacy__abolition_reading	institutional	0.4578614072816535	rope	tangled_rope	rope
state_killing_legitimacy__abolition_reading	analytical	0.5654169948056879	mountain	tangled_rope	rope
statutory_debt_ceiling__coordination_scaffold_reading	powerless	0.0797481269210543	mountain	scaffold	piton
statutory_debt_ceiling__coordination_scaffold_reading	moderate	0.09911610443111925	rope	scaffold	piton
statutory_debt_ceiling__coordination_scaffold_reading	institutional	0.09639187521719023	rope	scaffold	piton
statutory_debt_ceiling__coordination_scaffold_reading	analytical	0.11903515680119747	mountain	scaffold	piton
superheavy_decay_reading	powerless	0.2713523748981757	mountain	scaffold	scaffold
superheavy_decay_reading	moderate	0.33623445654969175	rope	scaffold	scaffold
superheavy_decay_reading	institutional	0.32773237573844677	rope	scaffold	scaffold
superheavy_decay_reading	analytical	0.4047195331240714	mountain	scaffold	scaffold
synthesis_infrastructure_gap	powerless	0.26672315105761923	mountain	naturalized	naturalized
synthesis_infrastructure_gap	moderate	0.33699475506580545	rope	naturalized	naturalized
synthesis_infrastructure_gap	institutional	0.3279649075558195	rope	naturalized	naturalized
synthesis_infrastructure_gap	analytical	0.4047195331240714	mountain	tangled_rope	tangled_rope
techno_nationalist_reading	powerless	0.26672315105761923	mountain	naturalized	naturalized
techno_nationalist_reading	moderate	0.33699475506580545	rope	naturalized	naturalized
techno_nationalist_reading	institutional	0.32773237573844677	rope	naturalized	naturalized
techno_nationalist_reading	analytical	0.4047195331240714	mountain	tangled_rope	tangled_rope
third_act_arbitrage	powerless	0.2311846228703841	mountain	naturalized	rope
third_act_arbitrage	moderate	0.2874367028502458	rope	naturalized	rope
third_act_arbitrage	institutional	0.2795364381298516	rope	naturalized	rope
third_act_arbitrage	analytical	0.34520195472347265	mountain	naturalized	rope
udhr_article_3__negative_liberty_reading	powerless	0.2711436315315846	mountain	naturalized	naturalized
udhr_article_3__negative_liberty_reading	moderate	0.33699475506580545	rope	naturalized	naturalized
udhr_article_3__negative_liberty_reading	institutional	0.32773237573844677	rope	naturalized	naturalized
udhr_article_3__negative_liberty_reading	analytical	0.4047195331240714	mountain	tangled_rope	tangled_rope
validation_judgment_separation	powerless	0.04784887615263258	mountain	scaffold	rope
validation_judgment_separation	moderate	0.05946966265867155	rope	scaffold	rope
validation_judgment_separation	institutional	0.05783512513031413	rope	scaffold	rope
validation_judgment_separation	analytical	0.07142109408071848	mountain	scaffold	rope
vedic_corpus_social_prescription__colonial_orientalist_reading	powerless	0.26672315105761923	mountain	naturalized	naturalized
vedic_corpus_social_prescription__colonial_orientalist_reading	moderate	0.33699475506580545	rope	naturalized	naturalized
vedic_corpus_social_prescription__colonial_orientalist_reading	institutional	0.32773237573844677	rope	naturalized	naturalized
vedic_corpus_social_prescription__colonial_orientalist_reading	analytical	0.4047195331240714	mountain	tangled_rope	tangled_rope
visual_evidentiary_authority_contradictions	powerless	unknown	mountain	unknown	unknown
visual_evidentiary_authority_contradictions	moderate	unknown	rope	unknown	unknown
visual_evidentiary_authority_contradictions	institutional	unknown	rope	unknown	unknown
visual_evidentiary_authority_contradictions	analytical	unknown	mountain	unknown	unknown
visual_evidentiary_authority_flat_control	powerless	0.15152144115000316	mountain	scaffold	scaffold
visual_evidentiary_authority_flat_control	moderate	0.18832059841912657	rope	scaffold	scaffold
visual_evidentiary_authority_flat_control	institutional	0.1831445629126614	rope	scaffold	scaffold
visual_evidentiary_authority_flat_control	analytical	0.22616679792227515	mountain	scaffold	scaffold
womens_financial_autonomy	powerless	0.15152144115000316	mountain	scaffold	scaffold
womens_financial_autonomy	moderate	0.18832059841912657	rope	scaffold	scaffold
womens_financial_autonomy	institutional	0.1831445629126614	rope	scaffold	scaffold
womens_financial_autonomy	analytical	0.22616679792227515	mountain	scaffold	scaffold
zero_mathematical_status__parmenidean_rejection	powerless	0.26672315105761923	mountain	naturalized	naturalized
zero_mathematical_status__parmenidean_rejection	moderate	0.33699475506580545	rope	naturalized	naturalized
zero_mathematical_status__parmenidean_rejection	institutional	0.3279649075558195	rope	naturalized	naturalized
zero_mathematical_status__parmenidean_rejection	analytical	0.4047195331240714	mountain	tangled_rope	tangled_rope
zero_mathematical_status__placeholder_reading	powerless	0.24679651712811396	mountain	naturalized	naturalized
zero_mathematical_status__placeholder_reading	moderate	0.30699522752364594	rope	naturalized	naturalized
zero_mathematical_status__placeholder_reading	institutional	0.2988148131732897	rope	naturalized	naturalized
zero_mathematical_status__placeholder_reading	analytical	0.36900898608371213	mountain	tangled_rope	tangled_rope
zionist_legitimacy_basis__national_liberation_reading	powerless	0.2549559532168419	mountain	naturalized	naturalized
zionist_legitimacy_basis__national_liberation_reading	moderate	0.3221273394011376	rope	naturalized	naturalized
zionist_legitimacy_basis__national_liberation_reading	institutional	0.3132735944558682	rope	naturalized	naturalized
zionist_legitimacy_basis__national_liberation_reading	analytical	0.38686425960389176	mountain	tangled_rope	tangled_rope
