constraint_id,h1_band,proj_v1,proj_v2,proj_v3,proj_v4,efrac_v1,efrac_v2,efrac_v3,efrac_v4
ad_synaptic_deficit,3,-1.723496856973962,0.2576456430913662,0.22923980996200963,0.07691358937463806,-1.4159789962975883e-14,0.0017254740578727726,0.2688676928824019,0.7294068330597395
adaptive_lag_trap,3,-1.6829441710778166,0.25158280539960315,0.22384540304160472,0.07510380079334401,-1.415982681940099e-14,0.0017254701217897868,0.26886706388970266,0.7294074659885217
adversarial_surface_inflation,3,-1.70322115850772,0.2546143975300887,0.2265423661851887,0.07600819823035179,-1.4159961960289411e-14,0.0017254918963117703,0.2688695283658303,0.729404979737872
adversarial_truth_decay,0,-1.8046030383229668,0.26976958013453894,0.2400274736932594,0.08053316031288434,-1.4159772319498193e-14,0.0017254638409572413,0.26886701851931133,0.7294075176397455
adverse_possession,3,-1.3179683989682345,0.19702314028877319,0.175301385989244,0.05881596660863299,-1.4159887190394703e-14,0.0017254853702934247,0.2688705401276243,0.7294039745020965
advice_as_dangerous_gift,3,-0.7096755155719969,0.10608950938884462,0.0943925512275809,0.031670403723394996,-1.4159761913208988e-14,0.0017254731196801388,0.268865127607631,0.7294093992727031
agency_atrophy,3,-1.7843266594257197,0.26673878659585454,0.23733060670363607,0.07962777156686475,-1.4159906288296023e-14,0.0017254842595455316,0.2688697050109121,0.7294048107295565
agent_opt_2026,0,-1.4193504798386976,0.21217818448252163,0.1887851059199968,0.0633408060189815,-1.415975143134701e-14,0.00172545961359277,0.26886514731301553,0.7294093930734059
agg1_genetic_determinism,3,-1.5207329681866009,0.22733416567877313,0.20227030958202805,0.06786477679250219,-1.4159849700267724e-14,0.0017254769023535446,0.2688683739824787,0.7294061491151819
aging_longevity_tests,3,-1.0543747077291157,0.15761851937169166,0.14024108886763612,0.04705297183427046,-1.4159800798927584e-14,0.001725475036665025,0.2688688291525606,0.7294056958107885
ai_adoption_stigma,5,-1.0543747077291157,0.15761851937169166,0.14024108886763612,0.04705297183427046,-1.4159800798927584e-14,0.001725475036665025,0.2688688291525606,0.7294056958107885
ai_auditability_gap,5,-1.0543747077291157,0.15761851937169166,0.14024108886763612,0.04705297183427046,-1.4159800798927584e-14,0.001725475036665025,0.2688688291525606,0.7294056958107885
ai_banal_capture,3,-1.3787981441926322,0.2061163194966277,0.18339208311207478,0.06153114153767999,-1.4159703119948738e-14,0.0017254585625940742,0.2688664765099651,0.729408064927455
ai_cognitive_diversity_arbitrage,0,-1.459903165734843,0.21824102217428487,0.19417951284040172,0.06515059460027554,-1.415971001478682e-14,0.001725464552244914,0.26886594311087436,0.7294085923368949
ai_compute_capital_moat,5,-1.0179888720520398,0.34680147350134755,0.36993283196985544,0.05694469840355272,-4.478143507615359e-15,0.0028340063737493856,0.6347174250279023,0.36244856859835267
ai_driven_surveillance_sensor_layer,3,-1.5207329681866009,0.22733416567877313,0.20227030958202805,0.06786477679250219,-1.4159849700267724e-14,0.0017254769023535446,0.2688683739824787,0.7294061491151819
ai_edu_decentralization,3,-1.01382202183297,0.1515556816799286,0.13484668194723126,0.04524318325297642,-1.4159862414203107e-14,0.001725468541919161,0.2688678304756026,0.7294067009824925
ai_evaluators_matching,3,-1.5207329681866009,0.22733416567877313,0.20227030958202805,0.06786477679250219,-1.4159849700267724e-14,0.0017254769023535446,0.2688683739824787,0.7294061491151819
ai_nonconsensual_content_facilitation,3,-1.5207329681866009,0.22733416567877313,0.20227030958202805,0.06786477679250219,-1.4159849700267724e-14,0.0017254769023535446,0.2688683739824787,0.7294061491151819
ai_performance_watermark,6,-0.9030549684257394,0.307646431080349,0.3281666355484841,0.050514902394230184,-4.478175278145038e-15,0.0028340237589835654,0.6347230728977227,0.36244290334329826
ai_professional_displacement,3,-1.439626786837596,0.2152102286356004,0.19148264585077823,0.06424520585425592,-1.415987518240404e-14,0.0017254898698269865,0.2688692576882991,0.729405252441888
ai_religion_regulation,5,-1.2165859106203314,0.18186715909252152,0.16181618232721276,0.05429199583511229,-1.4159775667376145e-14,0.001725465905668833,0.2688669561705514,0.729407577923794
ai_scholar_citation_trap,3,-1.1152045101808734,0.16671166287618003,0.14833188560926247,0.04976715402649711,-1.4159986329020903e-14,0.0017254913059946558,0.2688719866007601,0.7294025220932594
ai_superpowers_2026,3,-1.2976919628436272,0.19399238245345504,0.17260441938082502,0.057911570599433713,-1.4159722227550239e-14,0.001725471801983732,0.2688673382695303,0.7294071899285001
ai_task_horizon_reliability,3,-0.9732692068111158,0.14549413030592598,0.12945284834918888,0.043433398497757535,-1.4159889433243973e-14,0.001725487632341999,0.26886844703394347,0.7294060653337288
ai_training_data_dependency,3,-0.9732692068111158,0.14549413030592598,0.12945284834918888,0.043433398497757535,-1.4159889433243973e-14,0.001725487632341999,0.26886844703394347,0.7294060653337288
airbnb_str_regulation,5,-1.2165859106203314,0.18186715909252152,0.16181618232721276,0.05429199583511229,-1.4159775667376145e-14,0.001725465905668833,0.2688669561705514,0.729407577923794
airport_slot_use_it_or_lose_it,3,-1.5207329681866009,0.22733416567877313,0.20227030958202805,0.06786477679250219,-1.4159849700267724e-14,0.0017254769023535446,0.2688683739824787,0.7294061491151819
algeria_france_colonial_legacy,3,-1.5207329681866009,0.22733416567877313,0.20227030958202805,0.06786477679250219,-1.4159849700267724e-14,0.0017254769023535446,0.2688683739824787,0.7294061491151819
algorithmic_bias,3,-1.5207329681866009,0.22733416567877313,0.20227030958202805,0.06786477679250219,-1.4159849700267724e-14,0.0017254769023535446,0.2688683739824787,0.7294061491151819
algorithmic_epistemic_capture,0,-1.723496856973962,0.2576456430913662,0.22923980996200963,0.07691358937463806,-1.4159789962975883e-14,0.0017254740578727726,0.2688676928824019,0.7294068330597395
alignment_tax_tradeoff,0,-1.70322115850772,0.2546143975300887,0.2265423661851887,0.07600819823035179,-1.4159961960289411e-14,0.0017254918963117703,0.2688695283658303,0.729404979737872
alternative_sovereignty_scaffold,0,-0.446081824332878,0.06668488847176324,0.059332254105973,0.019907408949032472,-1.4159483692338008e-14,0.00172544145619482,0.26885788537324345,0.7294166731705759
altruistic_misery_paradox_2026,0,-1.2571392769474818,0.1879295447616918,0.16721001246042014,0.05610178201813967,-1.4159769382250546e-14,0.0017254664599517947,0.2688664847935855,0.7294080487464768
alzheimers_levetiracetam,3,-0.7096755155719969,0.10608950938884462,0.0943925512275809,0.031670403723394996,-1.4159761913208988e-14,0.0017254731196801388,0.268865127607631,0.7294093992727031
alzheimers_nlrp3_inflammasome,3,-1.723496856973962,0.2576456430913662,0.22923980996200963,0.07691358937463806,-1.4159789962975883e-14,0.0017254740578727726,0.2688676928824019,0.7294068330597395
amish_technological_renunciation,3,-1.622115456534504,0.24249014687502457,0.2157555132440594,0.07238874756602291,-1.4159935686069812e-14,0.0017254920301451532,0.26887119734554726,0.7294033106243217
ancestral_pueblo_hydrology,3,-1.662668271556358,0.24855169824902718,0.22114934684210177,0.07419853232124178,-1.4159918082881984e-14,0.0017254802823336662,0.2688707543109815,0.7294037654066989
ancient_antibiotic_resistance,0,-0.10098198723850092,0.016010223790428293,0.008147149602570267,5.028813950050639e-05,-1.402570451526502e-13,0.0192246602357759,0.979875643649593,0.000899696114771324
ancient_grudge_verona,3,-1.622115456534504,0.24249014687502457,0.2157555132440594,0.07238874756602291,-1.4159935686069812e-14,0.0017254920301451532,0.26887119734554726,0.7294033106243217
anticipatory_capacity_failure,0,-1.6829441710778166,0.25158280539960315,0.22384540304160472,0.07510380079334401,-1.415982681940099e-14,0.0017254701217897868,0.26886706388970266,0.7294074659885217
antifragility,3,-1.5207329681866009,0.22733416567877313,0.20227030958202805,0.06786477679250219,-1.4159849700267724e-14,0.0017254769023535446,0.2688683739824787,0.7294061491151819
antikythera_knowledge_loss,0,-0.10098198723850092,0.016010223790428293,0.008147149602570267,5.028813950050639e-05,-1.402570451526502e-13,0.0192246602357759,0.979875643649593,0.000899696114771324
antikythera_planetary_model,5,-1.1152045101808734,0.16671166287618003,0.14833188560926247,0.04976715402649711,-1.4159986329020903e-14,0.0017254913059946558,0.2688719866007601,0.7294025220932594
apartheid_nuclear_program,3,-1.723496856973962,0.2576456430913662,0.22923980996200963,0.07691358937463806,-1.4159789962975883e-14,0.0017254740578727726,0.2688676928824019,0.7294068330597395
ape_cognition_framework,5,-1.1152045101808734,0.16671166287618003,0.14833188560926247,0.04976715402649711,-1.4159986329020903e-14,0.0017254913059946558,0.2688719866007601,0.7294025220932594
appropriations_brinkmanship,3,-1.3179683989682345,0.19702314028877319,0.175301385989244,0.05881596660863299,-1.4159887190394703e-14,0.0017254853702934247,0.2688705401276243,0.7294039745020965
arctic_geopolitical_flashpoint,3,-1.5207329681866009,0.22733416567877313,0.20227030958202805,0.06786477679250219,-1.4159849700267724e-14,0.0017254769023535446,0.2688683739824787,0.7294061491151819
arctic_maritime_control,5,-1.1152045101808734,0.16671166287618003,0.14833188560926247,0.04976715402649711,-1.4159986329020903e-14,0.0017254913059946558,0.2688719866007601,0.7294025220932594
arg_ev_tariff,5,-1.1152045101808734,0.16671166287618003,0.14833188560926247,0.04976715402649711,-1.4159986329020903e-14,0.0017254913059946558,0.2688719866007601,0.7294025220932594
armra_colostrum_regulation,3,-0.9732692068111158,0.14549413030592598,0.12945284834918888,0.043433398497757535,-1.4159889433243973e-14,0.001725487632341999,0.26886844703394347,0.7294060653337288
arrows_impossibility_theorem,3,-1.2165859106203314,0.18186715909252152,0.16181618232721276,0.05429199583511229,-1.4159775667376145e-14,0.001725465905668833,0.2688669561705514,0.729407577923794
art_market_decoupling,0,-1.70322115850772,0.2546143975300887,0.2265423661851887,0.07600819823035179,-1.4159961960289411e-14,0.0017254918963117703,0.2688695283658303,0.729404979737872
artificial_scarcity_scaffold,3,-0.9732692068111158,0.14549413030592598,0.12945284834918888,0.043433398497757535,-1.4159889433243973e-14,0.001725487632341999,0.26886844703394347,0.7294060653337288
artificial_snow_2026,3,-0.9732692068111158,0.14549413030592598,0.12945284834918888,0.043433398497757535,-1.4159889433243973e-14,0.001725487632341999,0.26886844703394347,0.7294060653337288
asce_7_22_seismic_design,3,-0.7096755155719969,0.10608950938884462,0.0943925512275809,0.031670403723394996,-1.4159761913208988e-14,0.0017254731196801388,0.268865127607631,0.7294093992727031
asean_ceasefire_2011,0,-0.3041470575662695,0.045467006586251545,0.0404541272548153,0.013572780957389919,-1.4160145836343057e-14,0.0017255208898446352,0.26887404531697834,0.7294004337931911
asshole_filter_2015,3,-1.5207329681866009,0.22733416567877313,0.20227030958202805,0.06786477679250219,-1.4159849700267724e-14,0.0017254769023535446,0.2688683739824787,0.7294061491151819
astm_d638_tensile_testing,3,-0.20276456921836622,0.030311025390000038,0.02696892359278407,0.00904881018386921,-1.4159606014174483e-14,0.0017254218613474333,0.2688542943268489,0.7294202838118179
asymmetric_burden_distribution,0,-1.8046030383229668,0.26976958013453894,0.2400274736932594,0.08053316031288434,-1.4159772319498193e-14,0.0017254638409572413,0.26886701851931133,0.7294075176397455
asymmetric_computational_difficulty,0,-1.723496856973962,0.2576456430913662,0.22923980996200963,0.07691358937463806,-1.4159789962975883e-14,0.0017254740578727726,0.2688676928824019,0.7294068330597395
atrophied_optimization_piton,0,-0.9732692068111158,0.14549413030592598,0.12945284834918888,0.043433398497757535,-1.4159889433243973e-14,0.001725487632341999,0.26886844703394347,0.7294060653337288
attention_as_bottleneck_resource,3,-1.7640502233011126,0.26370802876053634,0.23463364009521695,0.07872337555766545,-1.4159785155284766e-14,0.0017254742654705345,0.26886734002184165,0.7294071857127019
attention_market_cannibalization,3,-1.8451557242191123,0.27583241782630213,0.24542188061366424,0.08234294889417838,-1.4159739091154628e-14,0.0017254676555513652,0.2688676070359809,0.729406925308482
attribution_ambiguity_triplet_sc,3,-0.8516108189417545,0.12730704195909867,0.11327158848765455,0.038004159252134594,-1.4159910052937518e-14,0.001725480349147114,0.2688703159525458,0.7294042036983213
attritional_warfare_doctrine_ru_ua_2026,3,-1.5207329681866009,0.22733416567877313,0.20227030958202805,0.06786477679250219,-1.4159849700267724e-14,0.0017254769023535446,0.2688683739824787,0.7294061491151819
au_social_media_ban_u16,3,-0.9732692068111158,0.14549413030592598,0.12945284834918888,0.043433398497757535,-1.4159889433243973e-14,0.001725487632341999,0.26886844703394347,0.7294060653337288
australia_social_ban_2026,3,-1.459903165734843,0.21824102217428487,0.19417951284040172,0.06515059460027554,-1.415971001478682e-14,0.001725464552244914,0.26886594311087436,0.7294085923368949
authoritarian_power_paradox,3,-1.622115456534504,0.24249014687502457,0.2157555132440594,0.07238874756602291,-1.4159935686069812e-14,0.0017254920301451532,0.26887119734554726,0.7294033106243217
automatic_enrollment_defaults,0,-0.10138248834790324,0.015155981196251509,0.01348520366203123,0.004523970773520706,-1.4161225528705763e-14,0.001725718961124042,0.2689135508479391,0.729360730190951
autonomous_toolchain_sprawl,3,-1.70322115850772,0.2546143975300887,0.2265423661851887,0.07600819823035179,-1.4159961960289411e-14,0.0017254918963117703,0.2688695283658303,0.729404979737872
availability_heuristic,3,-0.8110574526146039,0.12124465628992853,0.1078777583544472,0.0361943730691072,-1.4159926514328463e-14,0.0017254802121785579,0.2688712145881162,0.7294033051997195
average_is_over_2026,3,-1.3787981441926322,0.2061163194966277,0.18339208311207478,0.06153114153767999,-1.4159703119948738e-14,0.0017254585625940742,0.2688664765099651,0.729408064927455
awareness_without_leverage,3,-1.4801796018594502,0.22127178000960301,0.19687647944882067,0.0660549906094748,-1.4159857066671014e-14,0.0017254767328723128,0.26886881317736167,0.7294057100897803
axiom_of_choice,4,-0.5069109463536307,0.07577848399884457,0.06742362763479687,0.022621593539525794,-1.4159824272411996e-14,0.0017254936232586546,0.26886946099592574,0.7294050453808298
axiom_reasoner_2026,3,-0.9732692068111158,0.14549413030592598,0.12945284834918888,0.043433398497757535,-1.4159889433243973e-14,0.001725487632341999,0.26886844703394347,0.7294060653337288
banach_fixed_point,0,-0.020196394507270742,0.003201808036000621,0.0016296126952642423,9.882849757807147e-06,-1.4023092141587515e-13,0.019218243257942868,0.979913219726674,0.0008685370155233121
banach_fixed_point_theorem,0,-0.20196397447700185,0.032020447580856586,0.016294299205140535,0.00010057627900101278,-1.402570451526502e-13,0.0192246602357759,0.979875643649593,0.000899696114771324
banach_tarski_paradox,0,-0.10098198723850092,0.016010223790428293,0.008147149602570267,5.028813950050639e-05,-1.402570451526502e-13,0.0192246602357759,0.979875643649593,0.000899696114771324
bangladesh_july_national_charter,5,-1.1152045101808734,0.16671166287618003,0.14833188560926247,0.04976715402649711,-1.4159986329020903e-14,0.0017254913059946558,0.2688719866007601,0.7294025220932594
base_pair_complementarity,0,-0.40392796365615086,0.06404207877213831,0.03258768453653012,0.00020202644871349595,-1.4026356515079518e-13,0.019226263178897328,0.979866164292934,0.0009075725283089373
basel_problem_convergence,0,-0.04055336632715052,0.006062385669170162,0.005393830133207391,0.0018097861830273885,-1.4159580829043832e-14,0.0017254830877079577,0.26885234387864426,0.7294221730336619
bay_of_pigs_operational_silo,3,-1.8248800257528701,0.2728011722650247,0.24272443683684344,0.08143755774989211,-1.4159899055779267e-14,0.0017254842335184758,0.268869319195252,0.7294051965712438
bayes_theorem_cognitive_bias,3,-0.9732692068111158,0.14549413030592598,0.12945284834918888,0.043433398497757535,-1.4159889433243973e-14,0.001725487632341999,0.26886844703394347,0.7294060653337288
bedouin_sedentary_transition,3,-1.5207329681866009,0.22733416567877313,0.20227030958202805,0.06786477679250219,-1.4159849700267724e-14,0.0017254769023535446,0.2688683739824787,0.7294061491151819
beehiiv_platform_model,3,-0.9732692068111158,0.14549413030592598,0.12945284834918888,0.043433398497757535,-1.4159889433243973e-14,0.001725487632341999,0.26886844703394347,0.7294060653337288
belief_argument_conclusion,3,-1.4193504798386976,0.21217818448252163,0.1887851059199968,0.0633408060189815,-1.415975143134701e-14,0.00172545961359277,0.26886514731301553,0.7294093930734059
berkshire_compounding_culture,0,-0.20276456921836622,0.030311025390000038,0.02696892359278407,0.00904881018386921,-1.4159606014174483e-14,0.0017254218613474333,0.2688542943268489,0.7294202838118179
bgs_eigenvector_thermalization,3,-0.8516108189417545,0.12730704195909867,0.11327158848765455,0.038004159252134594,-1.4159910052937518e-14,0.001725480349147114,0.2688703159525458,0.7294042036983213
bgs_spectral_universality,0,-0.16157118546246033,0.025616831508855326,0.013035073814612034,8.081057948539804e-05,-1.4026356515079545e-13,0.019226263178897366,0.9798661642929339,0.0009075725283089317
bh_merger_gravitational_infall,0,-0.10098198723850092,0.016010223790428293,0.008147149602570267,5.028813950050639e-05,-1.402570451526502e-13,0.0192246602357759,0.979875643649593,0.000899696114771324
big_data_astrophysics_arbitrage,3,-1.5207329681866009,0.22733416567877313,0.20227030958202805,0.06786477679250219,-1.4159849700267724e-14,0.0017254769023535446,0.2688683739824787,0.7294061491151819
biological_curiosity,4,-0.3041470575662695,0.045467006586251545,0.0404541272548153,0.013572780957389919,-1.4160145836343057e-14,0.0017255208898446352,0.26887404531697834,0.7294004337931911
biological_specification,0,-0.3029459764176499,0.04803185498171004,0.024440534933959823,0.00015173830921298955,-1.402657375109018e-13,0.01922679737750066,0.979862996920354,0.0009102057022856804
bip_narrative_illusion,3,-1.723496856973962,0.2576456430913662,0.22923980996200963,0.07691358937463806,-1.4159789962975883e-14,0.0017254740578727726,0.2688676928824019,0.7294068330597395
birthday_paradox_collision,0,-0.10098198723850092,0.016010223790428293,0.008147149602570267,5.028813950050639e-05,-1.402570451526502e-13,0.0192246602357759,0.979875643649593,0.000899696114771324
blackstone_carried_interest_taxation,4,-0.6082935638272426,0.0909331788773355,0.0809082579744656,0.027145560486971334,-1.4160121378049557e-14,0.001725489374902222,0.2688740912977821,0.7294004193273298
blackstone_conflicts_of_interest,3,-1.5207329681866009,0.22733416567877313,0.20227030958202805,0.06786477679250219,-1.4159849700267724e-14,0.0017254769023535446,0.2688683739824787,0.7294061491151819
blackstone_smd_control,3,-1.622115456534504,0.24249014687502457,0.2157555132440594,0.07238874756602291,-1.4159935686069812e-14,0.0017254920301451532,0.26887119734554726,0.7294033106243217
blackstone_tra,3,-1.723496856973962,0.2576456430913662,0.22923980996200963,0.07691358937463806,-1.4159789962975883e-14,0.0017254740578727726,0.2688676928824019,0.7294068330597395
bnpl_payment_systems,3,-0.9732692068111158,0.14549413030592598,0.12945284834918888,0.043433398497757535,-1.4159889433243973e-14,0.001725487632341999,0.26886844703394347,0.7294060653337288
board_of_peace_2026,3,-0.9732692068111158,0.14549413030592598,0.12945284834918888,0.043433398497757535,-1.4159889433243973e-14,0.001725487632341999,0.26886844703394347,0.7294060653337288
boe_base_rate_policy_2024,3,-0.9732692068111158,0.14549413030592598,0.12945284834918888,0.043433398497757535,-1.4159889433243973e-14,0.001725487632341999,0.26886844703394347,0.7294060653337288
boiled_pineapple_trend_2026,0,-1.1152045101808734,0.16671166287618003,0.14833188560926247,0.04976715402649711,-1.4159986329020903e-14,0.0017254913059946558,0.2688719866007601,0.7294025220932594
boltzmann_universality_2026,3,-0.3041470575662695,0.045467006586251545,0.0404541272548153,0.013572780957389919,-1.4160145836343057e-14,0.0017255208898446352,0.26887404531697834,0.7294004337931911
bonbon_drop_sticker_craze,3,-1.5207329681866009,0.22733416567877313,0.20227030958202805,0.06786477679250219,-1.4159849700267724e-14,0.0017254769023535446,0.2688683739824787,0.7294061491151819
boom_bust_path_dependency,3,-0.446081824332878,0.06668488847176324,0.059332254105973,0.019907408949032472,-1.4159483692338008e-14,0.00172544145619482,0.26885788537324345,0.7294166731705759
bor_tax_exemption_nl,3,-1.5207329681866009,0.22733416567877313,0.20227030958202805,0.06786477679250219,-1.4159849700267724e-14,0.0017254769023535446,0.2688683739824787,0.7294061491151819
boundary_dissolution_risk,3,-1.7640502233011126,0.26370802876053634,0.23463364009521695,0.07872337555766545,-1.4159785155284766e-14,0.0017254742654705345,0.26886734002184165,0.7294071857127019
boundary_protocol,0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
brain_network_paradigm_2026,5,-1.01382202183297,0.1515556816799286,0.13484668194723126,0.04524318325297642,-1.4159862414203107e-14,0.001725468541919161,0.2688678304756026,0.7294067009824925
brazil_2026_general_elections,3,-1.0543747077291157,0.15761851937169166,0.14024108886763612,0.04705297183427046,-1.4159800798927584e-14,0.001725475036665025,0.2688688291525606,0.7294056958107885
brazil_hiv_vtn_elimination,0,-0.19994158296651685,0.03213895251981862,0.017448475462953167,0.007864981041998722,-2.068744133216965e-14,0.002914680611675455,0.1690979032293897,0.8279874161589555
brazil_mexico_financial_requirement,3,-1.5207329681866009,0.22733416567877313,0.20227030958202805,0.06786477679250219,-1.4159849700267724e-14,0.0017254769023535446,0.2688683739824787,0.7294061491151819
broke_vs_poor_grocery_math,3,-1.622115456534504,0.24249014687502457,0.2157555132440594,0.07238874756602291,-1.4159935686069812e-14,0.0017254920301451532,0.26887119734554726,0.7294033106243217
brouwer_fixed_point,0,-0.10098198723850092,0.016010223790428293,0.008147149602570267,5.028813950050639e-05,-1.402570451526502e-13,0.0192246602357759,0.979875643649593,0.000899696114771324
buffons_needle_pi_estimation,3,-0.9732692068111158,0.14549413030592598,0.12945284834918888,0.043433398497757535,-1.4159889433243973e-14,0.001725487632341999,0.26886844703394347,0.7294060653337288
burali_forti_paradox,4,-0.40552845800572745,0.06062250280259307,0.05393842397276562,0.018097622766005083,-1.4159473978536702e-14,0.001725437293025965,0.26885843952970795,0.7294161231772802
burden_of_proof_engineering_safety,3,-1.8248800257528701,0.2728011722650247,0.24272443683684344,0.08143755774989211,-1.4159899055779267e-14,0.0017254842335184758,0.268869319195252,0.7294051965712438
burden_of_proof_legal_criminal,3,-0.20276456921836622,0.030311025390000038,0.02696892359278407,0.00904881018386921,-1.4159606014174483e-14,0.0017254218613474333,0.2688542943268489,0.7294202838118179
burden_of_proof_scientific,3,-0.9732692068111158,0.14549413030592598,0.12945284834918888,0.043433398497757535,-1.4159889433243973e-14,0.001725487632341999,0.26886844703394347,0.7294060653337288
bureaucratic_legibility_collapse,3,-1.7437732930985692,0.2606764009266843,0.23193677657042852,0.07781798538383733,-1.4159913857213254e-14,0.0017254842867824788,0.26887010877210576,0.7294044069411258
bureaucratic_self_preservation,0,-1.459903165734843,0.21824102217428487,0.19417951284040172,0.06515059460027554,-1.415971001478682e-14,0.001725464552244914,0.26886594311087436,0.7294085923368949
bushman_money_magic,3,-1.8248800257528701,0.2728011722650247,0.24272443683684344,0.08143755774989211,-1.4159899055779267e-14,0.0017254842335184758,0.268869319195252,0.7294051965712438
busy_beaver_noncomputability,0,-0.10098198723850092,0.016010223790428293,0.008147149602570267,5.028813950050639e-05,-1.402570451526502e-13,0.0192246602357759,0.979875643649593,0.000899696114771324
bwb_adeg_rewesale_conditions,3,-0.9732692068111158,0.14549413030592598,0.12945284834918888,0.043433398497757535,-1.4159889433243973e-14,0.001725487632341999,0.26886844703394347,0.7294060653337288
c_physical_blue_wavelength,0,-0.040392789014541484,0.006403616072001242,0.0032592253905284847,1.9765699515614295e-05,-1.4023092141587515e-13,0.019218243257942868,0.979913219726674,0.0008685370155233121
canada_germany_ai_pact,5,-0.7881205281962899,0.26849173797460807,0.28639952871819696,0.04408597884781063,-4.478164012750745e-15,0.0028340243486913537,0.6347197839060517,0.36244619174526155
canada_goose_realignment_2026,0,-0.4998543003152987,0.08034776220020315,0.043623029706741236,0.01966213975963362,-2.068771892063841e-14,0.0029147433579886565,0.1691142143758934,0.8279710422661386
canal_panama_influence,5,-1.2165859106203314,0.18186715909252152,0.16181618232721276,0.05429199583511229,-1.4159775667376145e-14,0.001725465905668833,0.2688669561705514,0.729407577923794
cancer_chronotherapy_timing,0,-0.09997133543748103,0.016069718749864303,0.008724691203517041,0.00393205500345213,-2.0691095373200817e-14,0.0029152516914912577,0.1691435129157135,0.8279412353928159
cancer_prevention,5,-1.1152045101808734,0.16671166287618003,0.14833188560926247,0.04976715402649711,-1.4159986329020903e-14,0.0017254913059946558,0.2688719866007601,0.7294025220932594
cantor_set_topology,0,-0.10138248834790324,0.015155981196251509,0.01348520366203123,0.004523970773520706,-1.4161225528705763e-14,0.001725718961124042,0.2689135508479391,0.729360730190951
cantors_diagonal_argument,0,-0.20276456921836622,0.030311025390000038,0.02696892359278407,0.00904881018386921,-1.4159606014174483e-14,0.0017254218613474333,0.2688542943268489,0.7294202838118179
cap_theorem,0,-0.10098198723850092,0.016010223790428293,0.008147149602570267,5.028813950050639e-05,-1.402570451526502e-13,0.0192246602357759,0.979875643649593,0.000899696114771324
capability_eval_overhang,3,-1.6829441710778166,0.25158280539960315,0.22384540304160472,0.07510380079334401,-1.415982681940099e-14,0.0017254701217897868,0.26886706388970266,0.7294074659885217
capital_misallocation_spiral,3,-1.7640502233011126,0.26370802876053634,0.23463364009521695,0.07872337555766545,-1.4159785155284766e-14,0.0017254742654705345,0.26886734002184165,0.7294071857127019
capital_rotation_ai_narrative,3,-0.9732692068111158,0.14549413030592598,0.12945284834918888,0.043433398497757535,-1.4159889433243973e-14,0.001725487632341999,0.26886844703394347,0.7294060653337288
car_ownership_norm_us,5,-1.1152045101808734,0.16671166287618003,0.14833188560926247,0.04976715402649711,-1.4159986329020903e-14,0.0017254913059946558,0.2688719866007601,0.7294025220932594
carbon_credit_markets_2026,5,-1.1152045101808734,0.16671166287618003,0.14833188560926247,0.04976715402649711,-1.4159986329020903e-14,0.0017254913059946558,0.2688719866007601,0.7294025220932594
carrier_deployment_deterrence,5,-1.1152045101808734,0.16671166287618003,0.14833188560926247,0.04976715402649711,-1.4159986329020903e-14,0.0017254913059946558,0.2688719866007601,0.7294025220932594
carrying_capacity,3,-1.4193504798386976,0.21217818448252163,0.1887851059199968,0.0633408060189815,-1.415975143134701e-14,0.00172545961359277,0.26886514731301553,0.7294093930734059
