constraint_id,epsilon,E_total,E_edge12,E_edge23,E_edge34,h1_band,d_pattern
crispr_genomic_rewrite_2026,0.38,0.1120836082394954,0.028861679152604413,0.08177934634947688,0.001442582737414098,0,"(0.97, 0.7, 0.12, 0.72)"
critical_actor_overcentralization,0.58,0.27258052125496923,0.07869985721546927,0.19051990852866252,0.0033607555108374648,5,"(0.9, 0.7, 0.12, 0.72)"
crop_defense_dependency,0.58,0.45417047514900716,0.3712805485746777,0.08129767528840591,0.0015922512859234345,0,"(0.9, 0.7, 0.08, 0.72)"
cross_domain_coupling_spiral,0.58,13.174868910991753,0.3712805485746777,12.618745957705256,0.184842404711818,0,"(0.9, 0.7, 0.48, 0.72)"
cs_ecmo_bridge,0.52,0.0929906963204954,0.0632596482612924,0.029074981315353392,0.0006560667438496791,5,"(0.9, 0.7, 0.05, 0.72)"
cuba_mandatrophic_collapse,0.78,0.8330183070862048,0.48237895201998093,0.34456132842942255,0.006078026636801183,0,"(0.9, 0.7, 0.12, 0.72)"
cuban_missile_crisis_excomm_delibration,0.32,0.02666841721403811,0.010308474724901708,0.015875232791519204,0.00048470969761719377,0,"(0.95, 0.65, 0.08, 0.72)"
cultural_homogenization_social_media,0.52,0.5650557973012303,0.29843790781714447,0.2622105495123272,0.004407339971758704,0,"(0.9, 0.7, 0.15, 0.72)"
cultural_memory_decay,0.58,2.9116730554784294,0.3712805485746777,2.5024793453760092,0.03791316152774262,0,"(0.9, 0.7, 0.3, 0.72)"
cultural_refragmentation_2026,0.58,0.7029657077990813,0.3712805485746777,0.3262021975324442,0.005482961691959443,5,"(0.9, 0.7, 0.15, 0.72)"
cumbria_mine_rejection,0.38,6.32206144419242,0.03378216585852887,6.197655793906552,0.09062348442734111,0,"(0.9, 0.7, 0.5, 0.72)"
cuny_light_2026,0.12,0.007765822056103939,0.0014496237318533654,0.006172331558351646,0.00014386676589892618,0,"(0.95, 0.65, 0.12, 0.72)"
currys_paradox,0.12,0.001168633051313106,0.001160423947569198,8.689078281180123e-13,8.209102875001167e-06,0,"(1.0, 0.6459, 0.0, 0.725)"
cz_plea_agreement_2026,0.58,23.47743486143635,0.3712805485746777,22.77486540285918,0.33128891000249483,0,"(0.9, 0.7, 0.58, 0.72)"
damped_harmonics,0.12,0.001168633051313106,0.001160423947569198,8.689078281180123e-13,8.209102875001167e-06,0,"(1.0, 0.6459, 0.0, 0.725)"
dark_patterns_manipulation,0.62,15.054796146453809,0.4242581966826049,14.41932036985568,0.21121757991552553,0,"(0.9, 0.7, 0.48, 0.72)"
data_laundering_pipeline,0.62,0.518976743365911,0.4242581966826049,0.09289908588417774,0.0018194607991283472,4,"(0.9, 0.7, 0.08, 0.72)"
data_privacy_regulation,0.52,0.07375156869865176,0.048797834425289524,0.022252354451695124,0.002701379821667107,0,"(0.9, 0.22, 0.12, 0.72)"
dead_sea_effect,0.52,0.21910158164233026,0.0632596482612924,0.1531405535593708,0.002701379821667107,5,"(0.9, 0.7, 0.12, 0.72)"
debt_service_squeeze,0.52,0.45427984119818215,0.29843790781714447,0.1531405535593708,0.002701379821667107,6,"(0.9, 0.7, 0.12, 0.72)"
debt_trap_microfinance,0.62,0.31147508122502504,0.08992924683413242,0.2177055363852224,0.003840298005670279,3,"(0.9, 0.7, 0.12, 0.72)"
decision_latency_mismatch,0.58,0.5651612126141776,0.3712805485746777,0.19051990852866252,0.0033607555108374648,0,"(0.9, 0.7, 0.12, 0.72)"
deep_earth_hydrogen_availability,0.12,0.001168633051313106,0.001160423947569198,8.689078281180123e-13,8.209102875001167e-06,0,"(1.0, 0.6459, 0.0, 0.725)"
deferential_realism_core,0.38,0.11577793530677342,0.03378216585852887,0.08177934634947688,0.00021642309876767897,4,"(0.9, 0.7, 0.12, 0.5)"
deferred_risk_realization,0.68,6.013763700210449,0.10817765356675646,5.818655207778243,0.08693083886544974,0,"(0.9, 0.7, 0.35, 0.72)"
delayed_feedback_instability,0.52,0.21910158164233026,0.0632596482612924,0.1531405535593708,0.002701379821667107,0,"(0.9, 0.7, 0.12, 0.72)"
delta_force_selection_2026,0.68,0.7768487939925062,0.5103469494180323,0.2618822823230721,0.0046195622514016346,0,"(0.9, 0.7, 0.12, 0.72)"
demand_response_cost_shift,0.52,0.21910158164233026,0.0632596482612924,0.1531405535593708,0.002701379821667107,0,"(0.9, 0.7, 0.12, 0.72)"
demographic_inertia_trap,0.58,0.5651612126141776,0.3712805485746777,0.19051990852866252,0.0033607555108374648,0,"(0.9, 0.7, 0.12, 0.72)"
denmark_asylum_outsourcing,0.68,0.9662743692141392,0.5103469494180323,0.4483906864051877,0.007536733390919157,5,"(0.9, 0.7, 0.15, 0.72)"
devotional_transformation,0.38,0.06936273522838032,0.03378216585852887,0.034897094765457444,0.0006834746043940408,0,"(0.9, 0.7, 0.08, 0.72)"
digital_credentialing_verification,0.52,0.39953098013598914,0.24368904675495123,0.1531405535593708,0.002701379821667107,6,"(0.9, 0.7, 0.12, 0.72)"
digital_euro_cbdc,0.38,0.22231041153348532,0.08762320294002081,0.13324462585605037,0.001442582737414098,0,"(0.9, 0.85, 0.12, 0.72)"
digital_identity_tether,0.58,0.5651612126141776,0.3712805485746777,0.19051990852866252,0.0033607555108374648,5,"(0.9, 0.7, 0.12, 0.72)"
dionysaic_frenzy,0.52,0.21910158164233026,0.0632596482612924,0.1531405535593708,0.002701379821667107,0,"(0.9, 0.7, 0.12, 0.72)"
discover_core_2026,0.52,0.45427984119818215,0.29843790781714447,0.1531405535593708,0.002701379821667107,5,"(0.9, 0.7, 0.12, 0.72)"
disney_openai_ip_exclusivity,0.62,12.185740031886297,0.4242581966826049,11.591157129668508,0.17032470553518453,4,"(0.9, 0.7, 0.45, 0.72)"
djia_as_economic_barometer,0.58,16.990785902496256,0.3712805485746777,16.380361836390335,0.2391435175312424,0,"(0.9, 0.7, 0.52, 0.72)"
dk_foreign_convict_expulsion,0.68,0.7768487939925062,0.5103469494180323,0.2618822823230721,0.0046195622514016346,0,"(0.9, 0.7, 0.12, 0.72)"
dk_us_alliance_espionage,0.58,0.45417047514900716,0.3712805485746777,0.08129767528840591,0.0015922512859234345,0,"(0.9, 0.7, 0.08, 0.72)"
dldr_information_policy,0.52,0.12989023395577506,0.0632596482612924,0.0653506778380477,0.00127990785643504,0,"(0.9, 0.7, 0.08, 0.72)"
dn_paywall,0.52,0.45427984119818215,0.29843790781714447,0.1531405535593708,0.002701379821667107,6,"(0.9, 0.7, 0.12, 0.72)"
doomsday_clock_framework,0.52,0.7291466769571567,0.29843790781714447,0.4238237857757215,0.006884983364290683,0,"(0.9, 0.7, 0.18, 0.72)"
drc_rwanda_peace_deal_2024,0.52,0.45427984119818215,0.29843790781714447,0.1531405535593708,0.002701379821667107,6,"(0.9, 0.7, 0.12, 0.72)"
dsa_transparency_requirements,0.52,25.11008093005363,0.0632596482612924,24.688709040691272,0.35811224110106793,3,"(0.9, 0.7, 0.65, 0.72)"
dunbars_number,0.12,0.001168633051313106,0.001160423947569198,8.689078281180123e-13,8.209102875001167e-06,4,"(1.0, 0.6459, 0.0, 0.725)"
dunning_kruger_effect,0.38,0.06936273522838032,0.03378216585852887,0.034897094765457444,0.0006834746043940408,3,"(0.9, 0.7, 0.08, 0.72)"
dutch_minority_govt_2026,0.52,0.21910158164233026,0.0632596482612924,0.1531405535593708,0.002701379821667107,0,"(0.9, 0.7, 0.12, 0.72)"
dwp_carers_allowance_cliff,0.58,0.27258052125496923,0.07869985721546927,0.19051990852866252,0.0033607555108374648,5,"(0.9, 0.7, 0.12, 0.72)"
e2ee_digital_privacy_2026,0.38,19.92063946145915,0.03378216585852887,19.603406101068185,0.283451194532435,0,"(0.9, 0.7, 0.8, 0.72)"
ec_meta_manus_block,0.52,0.4778819619869796,0.3220400286059416,0.1531405535593708,0.002701379821667107,6,"(0.9, 0.7, 0.12, 0.72)"
edelman_2026_developed_stagnation,0.58,0.907118108389829,0.3712805485746777,0.5272720529618635,0.00856550685328759,5,"(0.9, 0.7, 0.18, 0.72)"
edelman_2026_developing_volatility,0.58,48.298107780373776,0.3712805485746777,47.24388031609132,0.682946915707773,5,"(0.9, 0.7, 0.82, 0.72)"
edelman_2026_insularity,0.58,1.7775591668763315,0.3712805485746777,1.3848602889177681,0.021418329383885566,0,"(0.9, 0.7, 0.25, 0.72)"
educational_unbundling_implementation,0.58,15.020703559854667,0.3712805485746777,14.438302957183462,0.21112005409653023,0,"(0.9, 0.7, 0.5, 0.72)"
ehrenfest_barrier,0.08,0.0005193924672502686,0.0005157439766974207,3.8618125693558934e-13,3.6484901666671846e-06,0,"(1.0, 0.6459, 0.0, 0.725)"
electrification_scale_2026,0.38,0.06936273522838032,0.03378216585852887,0.034897094765457444,0.0006834746043940408,0,"(0.9, 0.7, 0.08, 0.72)"
elencher_identity_transformation,0.62,0.31147508122502504,0.08992924683413242,0.2177055363852224,0.003840298005670279,0,"(0.9, 0.7, 0.12, 0.72)"
elite_capture_2026,0.58,0.43599407867100903,0.3712805485746777,0.06342263536533338,0.0012908947309978518,6,"(0.9, 0.7, 0.07, 0.72)"
elite_identity_capture_2026,0.58,0.41038501643987296,0.07869985721546927,0.3262021975324442,0.005482961691959443,5,"(0.9, 0.7, 0.15, 0.72)"
elite_overproduction_instability,0.58,0.27258052125496923,0.07869985721546927,0.19051990852866252,0.0033607555108374648,0,"(0.9, 0.7, 0.12, 0.72)"
elliq_ai_companion,0.52,0.45427984119818215,0.29843790781714447,0.1531405535593708,0.002701379821667107,6,"(0.9, 0.7, 0.12, 0.72)"
emergency_deployment_scaffold,0.28,0.042277104424639084,0.007892286967599936,0.03360160075248424,0.0007832167045549033,0,"(0.95, 0.65, 0.12, 0.72)"
emergency_mode_lock_in,0.52,25.345259189609482,0.29843790781714447,24.688709040691272,0.35811224110106793,5,"(0.9, 0.7, 0.65, 0.72)"
emergency_oversight_bureau,0.28,0.042277104424639084,0.007892286967599936,0.03360160075248424,0.0007832167045549033,0,"(0.95, 0.65, 0.12, 0.72)"
emergency_powers_ratchet,0.58,0.7029657077990813,0.3712805485746777,0.3262021975324442,0.005482961691959443,0,"(0.9, 0.7, 0.15, 0.72)"
emergent_goal_misalignment,0.58,0.7029657077990813,0.3712805485746777,0.3262021975324442,0.005482961691959443,0,"(0.9, 0.7, 0.15, 0.72)"
emotional_cycles_of_change,0.38,0.06936273522838032,0.03378216585852887,0.034897094765457444,0.0006834746043940408,3,"(0.9, 0.7, 0.08, 0.72)"
empty_tomb_transformation,0.52,0.45427984119818215,0.29843790781714447,0.1531405535593708,0.002701379821667107,0,"(0.9, 0.7, 0.12, 0.72)"
emrgency_medicine_clinical_guidelines,0.52,0.21910158164233026,0.0632596482612924,0.1531405535593708,0.002701379821667107,3,"(0.9, 0.7, 0.12, 0.72)"
endocrine_disruption_society,0.58,0.5651612126141776,0.3712805485746777,0.19051990852866252,0.0033607555108374648,0,"(0.9, 0.7, 0.12, 0.72)"
endowment_effect,0.38,0.08950902605505524,0.03378216585852887,0.05471769584648807,0.0010091643500383049,0,"(0.9, 0.7, 0.1, 0.72)"
english_chinese_tense_structure,0.38,4.451973660418232,0.03378216585852887,4.354209134088953,0.06398236047074926,3,"(0.9, 0.7, 0.45, 0.72)"
epigenetics_complexity_2026,0.38,0.11700409494541983,0.03378216585852887,0.08177934634947688,0.001442582737414098,0,"(0.9, 0.7, 0.12, 0.72)"
epistemic_free_rider_problem,0.58,0.43599407867100903,0.3712805485746777,0.06342263536533338,0.0012908947309978518,5,"(0.9, 0.7, 0.07, 0.72)"
epistemic_overload_collapse,0.52,3.751897133523921,0.29843790781714447,3.4026239478625473,0.05083527784422835,0,"(0.9, 0.7, 0.35, 0.72)"
epistemic_process_of_verification,0.28,0.042277104424639084,0.007892286967599936,0.03360160075248424,0.0007832167045549033,0,"(0.95, 0.65, 0.12, 0.72)"
epstein_document_release_2026,0.58,19.85157856563678,0.07869985721546927,19.48891972047225,0.28395898794905616,3,"(0.9, 0.7, 0.55, 0.72)"
epstein_espionage_crisis_2026,0.68,0.7768487939925062,0.5103469494180323,0.2618822823230721,0.0046195622514016346,5,"(0.9, 0.7, 0.12, 0.72)"
epstein_files_2026,0.68,0.9662743692141392,0.5103469494180323,0.4483906864051877,0.007536733390919157,5,"(0.9, 0.7, 0.15, 0.72)"
epstein_kgb_honeytrap,0.78,94.80871988667198,0.6714852925885751,92.79655845787981,1.340676136203615,3,"(0.9, 0.7, 0.88, 0.72)"
erasmus_rejoining_scaffold,0.28,0.042277104424639084,0.007892286967599936,0.03360160075248424,0.0007832167045549033,0,"(0.95, 0.65, 0.12, 0.72)"
ergo_autolykos_asic_resistance,0.52,0.21910158164233026,0.0632596482612924,0.1531405535593708,0.002701379821667107,0,"(0.9, 0.7, 0.12, 0.72)"
ergo_dexy_gold_protocol,0.58,0.5651612126141776,0.3712805485746777,0.19051990852866252,0.0033607555108374648,0,"(0.92, 0.7, 0.12, 0.72)"
ergo_lets_protocol,0.18,0.017473156737370703,0.003261710507806919,0.013887746006291198,0.00032370022327258375,0,"(0.95, 0.65, 0.12, 0.72)"
ergo_mixer_protocol,0.38,13.40936990383422,0.03378216585852887,13.184347398181172,0.19124033979451835,0,"(0.9, 0.7, 0.65, 0.72)"
ergo_nipopows,0.38,0.11700409494541983,0.03378216585852887,0.08177934634947688,0.001442582737414098,0,"(0.9, 0.7, 0.12, 0.72)"
ergo_rosen_bridge_protocol,0.38,0.11700409494541983,0.03378216585852887,0.08177934634947688,0.001442582737414098,3,"(0.9, 0.7, 0.12, 0.72)"
ergo_sig_usd_protocol,0.52,0.16761106856934319,0.0632596482612924,0.10246170986659561,0.00188971044145515,0,"(0.9, 0.7, 0.1, 0.72)"
ergo_storage_rent,0.38,0.11700409494541983,0.03378216585852887,0.08177934634947688,0.001442582737414098,0,"(0.9, 0.7, 0.12, 0.72)"
ergo_storage_rent_mechanism,0.52,0.21910158164233026,0.0632596482612924,0.1531405535593708,0.002701379821667107,0,"(0.9, 0.7, 0.12, 0.72)"
ergodic_theorems,0.52,10.590062835543314,0.29843790781714447,10.143047212244504,0.14857771548166337,0,"(0.9, 0.7, 0.48, 0.72)"
ergot_grain_poisoning,0.52,2.6017641521090433,0.0632596482612924,2.5008511194906378,0.03765338435711311,0,"(0.9, 0.7, 0.32, 0.72)"
eu_affordable_housing_initiative,0.48,8.823067839854966,0.05390133074393555,8.642568111753956,0.12659839735707365,3,"(0.9, 0.7, 0.48, 0.72)"
eu_asylum_outsourcing_framework,0.68,0.37467949814123036,0.10817765356675646,0.2618822823230721,0.0046195622514016346,0,"(0.9, 0.7, 0.12, 0.72)"
eu_deforestation_regulation,0.58,16.990785902496256,0.3712805485746777,16.380361836390335,0.2391435175312424,0,"(0.9, 0.7, 0.52, 0.72)"
eu_digital_services_act,0.52,0.21910158164233026,0.0632596482612924,0.1531405535593708,0.002701379821667107,3,"(0.9, 0.7, 0.12, 0.72)"
eu_ev_tariff_wall,0.58,8.482540740716033,0.3712805485746777,7.993351038348789,0.11790915379256564,5,"(0.9, 0.7, 0.42, 0.72)"
eu_irgc_terrorist_designation,0.58,0.7029657077990813,0.3712805485746777,0.3262021975324442,0.005482961691959443,0,"(0.9, 0.7, 0.15, 0.72)"
eu_mercosur_trade_agreement,0.58,0.5651612126141776,0.3712805485746777,0.19051990852866252,0.0033607555108374648,6,"(0.9, 0.7, 0.12, 0.72)"
eu_renewable_energy_mandate,0.52,8.33667823828679,0.0632596482612924,8.153606521249117,0.11981206877637998,3,"(0.9, 0.7, 0.45, 0.72)"
eu_russian_asset_freeze_2025,0.68,0.7768487939925062,0.5103469494180323,0.2618822823230721,0.0046195622514016346,5,"(0.9, 0.7, 0.12, 0.72)"
eu_unanimity_rule_foreign_policy,0.52,25.345259189609482,0.29843790781714447,24.688709040691272,0.35811224110106793,0,"(0.9, 0.7, 0.65, 0.72)"
euler_characteristic_topology,0.08,0.0005193924672502686,0.0005157439766974207,3.8618125693558934e-13,3.6484901666671846e-06,0,"(1.0, 0.6459, 0.0, 0.725)"
eurozone_fragmentation_2026,0.58,0.5945240238820286,0.4006433598425287,0.19051990852866252,0.0033607555108374648,6,"(0.9, 0.7, 0.12, 0.72)"
event_fragmentation,0.52,0.21910158164233026,0.0632596482612924,0.1531405535593708,0.002701379821667107,0,"(0.9, 0.7, 0.12, 0.72)"
evfta_trade_agreement,0.52,0.45427984119818215,0.29843790781714447,0.1531405535593708,0.002701379821667107,0,"(0.9, 0.7, 0.12, 0.72)"
evidence_half_life,0.58,4.667660977584097,0.3712805485746777,4.233137220856424,0.06324320815299385,0,"(0.9, 0.7, 0.35, 0.72)"
evolutionary_knowledge,0.52,0.21910158164233026,0.0632596482612924,0.1531405535593708,0.002701379821667107,0,"(0.9, 0.7, 0.12, 0.72)"
evolutionary_mismatch_load,0.58,0.4177761420853693,0.22389547804586926,0.19051990852866252,0.0033607555108374648,0,"(0.9, 0.7, 0.12, 0.72)"
